cui,type,name
C0683231,genf,mendelian inheritance
C0887912,genf,"Gene Transfer, Horizontal"
C0917892,genf,Genetic Drift
C0920532,genf,gene induction
C0920533,genf,Transcriptional Repression
C1136031,genf,RNA Interference
C1136375,genf,Inheritance Patterns
C1148552,genf,Polygenic Inheritance
C1148672,genf,Nucleic Acid Binding
C1148673,genf,dna binding
C1148677,genf,chromatin binding
C1148679,genf,damaged DNA binding
C1148702,genf,deoxyribonuclease I activity
C1148712,genf,5'-flap endonuclease activity
C1148741,genf,double-stranded DNA binding
C1148754,genf,single-stranded DNA binding
C1148755,genf,telomeric DNA binding
C1148756,genf,telomerase activity
C1148759,genf,transcription factor activity
C1148800,genf,transcription repressor activity
C1148806,genf,nuclease activity
C1148807,genf,endonuclease activity
C1148809,genf,endoribonuclease activity
C1148813,genf,ribonuclease H activity
C1148815,genf,ribonuclease III activity
C1148824,genf,exonuclease activity
C1148825,genf,3'-5' exonuclease activity
C1148826,genf,3'-5'-exoribonuclease activity
C1148828,genf,5'-3' exonuclease activity
C1148840,genf,ribonuclease activity
C1148844,genf,Ribonuclease T1 activity
C1148846,genf,RNA Binding
C1148850,genf,AU-rich element binding
C1148851,genf,double-stranded RNA binding
C1148853,genf,mRNA binding
C1148870,genf,RNA helicase activity
C1148886,genf,single-stranded RNA binding
C1148901,genf,tRNA binding
C1148924,genf,2'-5'-oligoadenylate synthetase activity
C1149297,genf,eukaryotic initiation factor 4E binding
C1149367,genf,transcription factor binding
C1149370,genf,transcription cofactor activity
C1149371,genf,transcription coactivator activity
C1149372,genf,cAMP response element binding protein binding activity
C1149375,genf,transcription corepressor activity
C1149627,genf,helicase activity
C1149630,genf,NAD-dependent histone deacetylase activity
C1150386,genf,DNA topoisomerase activity
C1150778,genf,RNA ligase activity
C1152370,genf,DNA nucleotidylexotransferase activity
C1152375,genf,DNA polymerase processivity factor activity
C1152411,genf,RNA-directed DNA polymerase activity
C1152412,genf,RNA-directed RNA polymerase activity
C1152516,genf,tRNA 2'-phosphotransferase activity
C1154578,genf,DNA protection
C1155299,genf,Telomere Maintenance
C1155649,genf,DNA Ligation
C1155650,genf,Replication Initiation
C1155661,genf,Mismatch Repair
C1155671,genf,plasmid maintenance
C1156152,genf,rRNA processing
C1156187,genf,chromatin organization
C1156210,genf,chromatin remodeling
C1156212,genf,chromatin silencing
C1157546,genf,translational attenuation
C1157562,genf,translational elongation
C1157567,genf,translational termination
C1157894,genf,DNA catabolic process
C1158013,genf,Nonsense Mediated mRNA Decay
C1158016,genf,rRNA catabolic process
C1158019,genf,tRNA catabolic process
C1158478,genf,DNA Integration
C1158479,genf,DNA Modification Process
C1158480,genf,Depurination
C1158482,genf,DNA ADP-ribosylation
C1158486,genf,DNA Packaging
C1158512,genf,recombinational repair
C1158513,genf,double-strand break repair via homologous recombination
C1158517,genf,strand displacement
C1158530,genf,Base Excision Repair
C1158535,genf,translesion synthesis
C1158537,genf,Double Strand Break Repair
C1158557,genf,transcription-coupled nucleotide-excision repair
C1158558,genf,postreplication repair
C1158723,genf,mRNA metabolic process
C1158726,genf,mRNA cleavage
C1158727,genf,Polyadenylation Pathway
C1158728,genf,RNA Processing
C1158729,genf,mRNA maturation
C1158730,genf,mRNA modification
C1158744,genf,RNA modification
C1158747,genf,adenosine to inosine editing
C1158756,genf,rRNA modification
C1158758,genf,tRNA modification
C1158762,genf,tRNA processing
C1158765,genf,RNA repair
C1158769,genf,tRNA metabolic process
C1158803,genf,RNA elongation
C1158811,genf,rRNA transcription
C1158816,genf,mRNA transcription
C1158817,genf,viral transcription
C1158830,genf,Transcription Initiation
C1160706,genf,single stranded viral RNA replication via double stranded DNA intermediate
C1171362,genf,protein expression
C1257794,genf,Chromatin Disassembly
C1257825,genf,Genomic Stability
C1257826,genf,Chromosome Stability
C1326293,genf,nucleosome mobilization
C1326315,genf,replication fork arrest
C1326316,genf,mitochondrial DNA replication
C1327242,genf,alternative nuclear mRNA splicing via spliceosome
C1327287,genf,mRNA stabilization
C1327288,genf,RNA destabilization
C1372275,genf,Increased DNA Replication [PE]
C1456459,genf,Chromatin Modeling
C1511695,genf,DNA Sequence Rearrangement
C1511701,genf,DNA Synthesis Inhibition
C1511760,genf,Deletion Mutation
C1512167,genf,Ectopic Gene Expression
C1512554,genf,Hypermethylation
C1512666,genf,Immunoglobulin Gene Rearrangement
C1512667,genf,Immunoglobulin Class Switch Recombination
C1512710,genf,Induced Mutation
C1513776,genf,Mutate
C1513838,genf,NFKB Signaling Pathway
C1514248,genf,Post-Transcriptional Regulation
C1514559,genf,Protein Overexpression
C1514661,genf,RNA-Protein Interaction
C1514664,genf,RNA Folding
C1514665,genf,RNA Interference Pathway
C1514849,genf,Replication-Associated Process
C1514925,genf,Retrotransposition
C1515669,genf,mRNA Export
C1515670,genf,mRNA Expression
C1515671,genf,mRNA Surveillance
C1516924,genf,Epigenetic Process
C1517486,genf,Gene Expression Process
C1518406,genf,Non-Homologous DNA End-Joining
C1519323,genf,Silent Mutation
C1519478,genf,Splice-Site Mutation
C1519516,genf,Tissue-Specific Gene Expression
C1519591,genf,Transcription Elongation
C1519592,genf,Transcription Process
C1519613,genf,Translation Initiation
C1519614,genf,Genetic Translation Process
C1519616,genf,Translational Activation
C1519619,genf,Translational Repression
C1519877,genf,V(D)J Recombination
C1520006,genf,Viral Reverse Transcription
C1523147,genf,transcription PIC formation
C1523523,genf,gene silencing by RNA
C1523529,genf,pre-miRNA processing
C1523644,genf,gene silencing by miRNA
C1523645,genf,production of miRNAs involved in gene silencing by miRNA
C1523647,genf,miRNA binding
C1523790,genf,snoRNA processing
C1563708,genf,Out-of-Frame Deletion
C1565556,genf,Gene Flow
C1621259,genf,rDNA binding
C1621524,genf,heterochromatin assembly
C1622445,genf,rRNA synthesis
C1622984,genf,mRNA synthesis
C1622985,genf,tRNA synthesis
C1622990,genf,pre-mRNA splicing
C1623179,genf,transcriptional attenuation
C1623415,genf,RNA chemical synthesis
C1624027,genf,RNA stabilization
C1658122,genf,metaphase plate congression
C1707931,genf,Epigenetic Silencing
C1749515,genf,apoptotic DNA fragmentation
C1749524,genf,mRNA processing
C1749527,genf,translational readthrough
C1749862,genf,attachment of spindle microtubules to kinetochore
C1749881,genf,genetic exchange
C1749889,genf,DNA restriction
C1750296,genf,early viral transcription
C1751194,genf,DNA damage checkpoint
C1752433,genf,strand invasion
C1752443,genf,error-prone translesion synthesis
C1752721,genf,de novo DNA methylation
C1817262,genf,DNA biosynthetic process
C1817270,genf,"transposition, DNA-mediated"
C1818650,genf,ribonucleoprotein complex assembly
C1819424,genf,DNA duplex unwinding
C1819601,genf,cytosine methylation
C1819645,genf,sterol response element binding
C1881206,genf,Inframe Mutation
C1881250,genf,Intronic Mutation
C1955830,genf,Sequence Insertion
C1956002,genf,INDEL Mutation
C1956398,genf,"Evolution, Neutral"
C2243194,genf,mRNA editing
C2245743,genf,mitochondrial translation
C2247629,genf,DNA polymerase activity
C2247634,genf,stress granule assembly
C2247938,genf,RNA chaperone
C2248741,genf,"tRNA (adenine-57, 58-N(1)-) methyltransferase activity"
C2257074,genf,RNA polymerase I activity
C2257075,genf,RNA polymerase II activity
C2257142,genf,topoisomerase activity
C2257399,genf,PB1 proteins
C2257400,genf,PB2 proteins
C2257402,genf,polymerase L
C2259870,genf,mRNA deadenylation
C2260797,genf,RNase activity
C2260811,genf,5'-exonuclease activity
C2265635,genf,RNA secondary structure unwinding
C2315666,genf,Mitochondrial mutation
C2610186,genf,"nuclear mRNA cis splicing, via spliceosome"
C2610779,genf,mitochondrial translational initiation
C2611689,genf,mRNA methylation
C2612382,genf,nuclear-transcribed mRNA catabolic process
C2612625,genf,U3 snoRNA binding
C2613185,genf,miRNA biogenesis
C2613367,genf,Hypomethylation
C2717777,genf,Reproductive Fitness
C2717924,genf,Genomic Structural Variation
C2752181,genf,phenylalanine tRNA
C2752241,genf,enhancer binding
C2752385,genf,histone chaperone
C2752607,genf,G-quadruplex RNA binding
C2753337,genf,rolling circle DNA replication
C2753406,genf,nonfunctional rRNA decay
C2753997,genf,UV-damage excision repair
C2754013,genf,trans-translation
C2754181,genf,RNA surveillance
C2755352,genf,DNA Demethylation
C3155686,genf,mRNA destabilization
C3158332,genf,promoter escape
C3158377,genf,mRNA splicing via endonucleolytic cleavage and ligation involved in unfolded protein response
C3158452,genf,"transcription, RNA-templated"
C3159025,genf,reciprocal DNA recombination
C3268334,genf,translation reinitiation
C3268336,genf,cap-independent translational initiation
C3268337,genf,cap-dependent translational initiation
C3271949,genf,DNA excision
C3494207,genf,"Transcription Initiation, Genetic"
C3494208,genf,"Transcription Elongation, Genetic"
C3494434,genf,Epigenetic Repression
C3537096,genf,Translational Regulation
C3546411,genf,annealing activity
C3546461,genf,chromatinolysis
C3546681,genf,intrachromosomal DNA recombination
C3549230,genf,interstrand cross-link repair
C3549260,genf,7-methylguanosine cap hypermethylation
C3820801,genf,retroviral 3' processing activity
C3824713,genf,Biological fitness
C3825184,genf,Evolution (Biology)
C3893567,genf,renaturation
C3895354,genf,P granule assembly
C4023614,genf,Digenic inheritance
C4025765,genf,Familial predisposition
C4042934,genf,Mutation Accumulation
C4277511,genf,Maternal Inheritance
C4326933,genf,chromatin looping
C4329090,genf,tRNA folding
C4505108,genf,Null Mutation
C4505109,genf,Gain of Function Mutation
