cui,type,name
C0028652,humn,Nurse Administrator
C0028654,humn,Clinical Nurse Specialists
C0028661,humn,Nurses
C0028663,humn,Nurses' Aides
C0028676,humn,"Nurses, Male"
C0028698,humn,Nursing Staff
C0028829,humn,Octogenarians
C0029039,humn,Is an only child
C0029146,humn,Optometrist
C0029206,humn,organ donor
C0029975,humn,Ovum Donors
C0030450,humn,Paramedical Personnel
C0030551,humn,parent
C0030767,humn,Peer Group
C0031228,humn,"Personnel, Hospital"
C0031323,humn,Pharmacist
C0031831,humn,Physicians
C0031836,humn,"Physicians, Women"
C0032730,humn,Portuguese population
C0032804,humn,Postpartum Women
C0033011,humn,Pregnant Women
C0033167,humn,Prisoners
C0033176,humn,Private Sector
C0034022,humn,Public Health Nurses
C0034035,humn,Public Sector
C0034043,humn,Puerto Ricans
C0034510,humn,Racial group
C0034961,humn,Refugees
C0035173,humn,Research Personnel
C0035962,humn,Rural Population
C0036911,humn,Sexual Partners
C0037047,humn,Sibling
C0037179,humn,Unmarried person
C0037311,humn,Slaves
C0037683,humn,Son (person)
C0038492,humn,student
C0038493,humn,"Students, Dental"
C0038495,humn,"Students, Medical"
C0038496,humn,"Students, Nursing"
C0039309,humn,Target Population
C0040288,humn,Tissue Donors
C0040704,humn,Transient Population Group
C0040713,humn,Translator (occupation)
C0040881,humn,Tribes
C0041095,humn,Triplet Multiple Birth
C0041209,humn,Trustees
C0041427,humn,Twin sibling (person)
C0041429,humn,"Twins, Dizygotic (person)"
C0041432,humn,Monozygotic twins
C0041903,humn,Unwanted Births
C0041935,humn,Urban Population
C0042462,humn,Vendors
C0042610,humn,Veterans
C0042801,humn,Visitors to Patients
C0042960,humn,Voluntary Workers
C0043157,humn,Caucasians
C0043210,humn,Woman
C0043215,humn,"Women, Working"
C0078988,humn,Asians
C0079379,humn,Frail Older Adults
C0079382,humn,friend
C0079619,humn,Infection Control Practitioners
C0079695,humn,Librarians
C0079844,humn,Missionaries
C0079891,humn,Indigenous Population (Natives)
C0080103,humn,Relative (related person)
C0080105,humn,Research Subject
C0085098,humn,Police
C0085537,humn,Caregiver
C0085560,humn,Medical Laboratory Personnel
C0085751,humn,Administrators
C0085756,humn,African American
C0086021,humn,"Ethics Committees, Clinical"
C0086267,humn,Ethicists
C0086279,humn,Family Caregivers
C0086282,humn,Family member
C0086287,humn,Females
C0086409,humn,Hispanics
C0086418,humn,Homo sapiens
C0086484,humn,Inuit population
C0086517,humn,Laboratory Technicians
C0086528,humn,Latinos
C0086582,humn,Males
C0086713,humn,Nonrespondents
C0086824,humn,Police Force
C0086825,humn,Police officer
C0086902,humn,Regional Ethics Committees
C0086944,humn,Rural Communities
C0087009,humn,Hospital specialist
C0087134,humn,Uninsured
C0087136,humn,Unmarried
C0087157,humn,Village Health Workers
C0150094,humn,CONSECUTIVE SAMPLE
C0150775,humn,Social Networks
C0152035,humn,Chinese People
C0162409,humn,spouse
C0162592,humn,Public Domain
C0175798,humn,adoptees
C0175854,humn,Biochemist
C0175953,humn,developmentally disabled children
C0175989,humn,critically ill children
C0178835,humn,role models
C0181090,humn,Professional guide
C0205653,humn,Adolescent (age group)
C0205847,humn,Middle Aged
C0206193,humn,Long-Term Survivors
C0206194,humn,Survivors
C0206212,humn,Veterinary technician
C0217846,humn,Vagabond
C0220896,humn,Polish population
C0221191,humn,Judge
C0221193,humn,Journalist
C0221457,humn,Teacher
C0221460,humn,Farmers
C0221463,humn,Insulator
C0221786,humn,white American
C0237410,humn,childlessness
C0237426,humn,Neurologists
C0237427,humn,Neurosurgeon
C0237433,humn,Pediatrician (occupation)
C0237485,humn,Attendants -- group
C0237733,humn,Ministers
C0238598,humn,Young Adult
C0238602,humn,Central African
C0238603,humn,"AFRICAN, EAST"
C0238606,humn,West Africans
C0238607,humn,AIDS patient
C0238622,humn,Amish
C0238697,humn,South East Asian
C0238703,humn,Athletes
C0238749,humn,"Baker, general"
C0238787,humn,bolivian
C0238914,humn,Central American
C0239045,humn,Chilean
C0239304,humn,ethiopian
C0239971,humn,hunter
C0240069,humn,israeli
C0240072,humn,Jamaican
C0240146,humn,Laborer
C0240339,humn,mexican
C0240346,humn,Miners
C0240816,humn,Sex Workers
C0240951,humn,Scandinavian
C0241297,humn,Sudanese
C0241315,humn,Swiss
C0241359,humn,textile worker
C0241520,humn,Ugandans
C0241664,humn,venezuelan
C0242170,humn,Policy Makers
C0242299,humn,Orphan child
C0242304,humn,Government Officials
C0242444,humn,Population at Risk
C0242445,humn,School Age Population
C0242543,humn,Women's Groups
C0242566,humn,Intravenous drug user
C0242660,humn,Runaways
C0242664,humn,husband
C0242665,humn,wife
C0242688,humn,Astronauts
C0242821,humn,Human body
C0242856,humn,Veterinarian
C0259831,humn,Dermatologist
C0259852,humn,Ecologist
C0259853,humn,Educator
C0259904,humn,Geologist
C0259931,humn,hemophiliacs
C0259990,humn,Oncologists
C0260010,humn,Microbiologist
C0260017,humn,Molecular biologists
C0260087,humn,Otolaryngologist
C0260101,humn,Sick child
C0260120,humn,Pharmacologist
C0260175,humn,Psychotherapy patients
C0260178,humn,health boards
C0260194,humn,radiologist
C0260267,humn,School child
C0260272,humn,Oral and Maxillofacial Surgeons
C0260280,humn,Technologist
C0260314,humn,Urologists
C0260319,humn,Virologists
C0278626,humn,Thoracic surgeon
C0282122,humn,Respondents
C0282163,humn,Immigrant (person)
C0282204,humn,Native Americans
C0282538,humn,Bedouins
C0282540,humn,arab ethnic group
C0302833,humn,School nurse
C0314650,humn,F>1< generation
C0314651,humn,F>2< generation
C0334707,humn,Chemist
C0334789,humn,Surveyor
C0334861,humn,Biologist (general)
C0334867,humn,Veterinary pathologist
C0334891,humn,Orthopedic Surgeons
C0334897,humn,Obstetrician
C0334898,humn,Neonatologists
C0334901,humn,Clinical pathologist
C0334910,humn,Anesthesiologist
C0334915,humn,"Dentist, general"
C0334926,humn,Public health veterinarian
C0334957,humn,Statistician
C0334970,humn,Economist
C0335034,humn,Critic
C0335038,humn,Reporter (occupation)
C0335075,humn,Instrumentalist
C0335076,humn,Singer
C0335083,humn,Actor
C0335115,humn,Historian
C0335141,humn,manager
C0335259,humn,Sales worker
C0335271,humn,Buyer
C0335306,humn,Service worker
C0335333,humn,"Waiter, general"
C0335350,humn,Building caretaker
C0335385,humn,Detective
C0335416,humn,Dairy farmer
C0335417,humn,Poultry farmer
C0335440,humn,Pig farm worker
C0335454,humn,Gardener
C0335466,humn,Forestry worker
C0335467,humn,Logger
C0335479,humn,Fisherman
C0335755,humn,"Butcher, (occupation)"
C0335756,humn,Slaughterer
C0335912,humn,Cooper
C0336427,humn,Docker
C0336500,humn,Taxi driver
C0337471,humn,grandparent
C0337474,humn,Grandmother
C0337489,humn,Foster mother
C0337514,humn,Sister
C0337524,humn,Older sister
C0337527,humn,Brothers
C0337534,humn,Twin brother
C0337541,humn,adopted child
C0337547,humn,Younger child
C0337561,humn,Granddaughter
C0337572,humn,Youngest son
C0337573,humn,Grandson
C0337577,humn,Uncle
C0337580,humn,Cousin
C0337609,humn,Acquaintances
C0337611,humn,contact person
C0337671,humn,Former smoker
C0337704,humn,"Ashkenazi Jew, follower of religion"
C0337758,humn,Mormon
C0337795,humn,Austrians
C0337797,humn,Belgians
C0337798,humn,Bulgarian (ethnic group)
C0337800,humn,Danes
C0337801,humn,Egyptians
C0337803,humn,Finns
C0337804,humn,Georgians
C0337806,humn,Greeks
C0337810,humn,Italians
C0337812,humn,Norwegians
C0337815,humn,Poles
C0337816,humn,Russians
C0337826,humn,Bantu
C0337830,humn,Congolese
C0337831,humn,Ewe
C0337832,humn,Fulani
C0337833,humn,Gambians
C0337836,humn,Hottentot
C0337839,humn,Kenyans
C0337841,humn,Luo
C0337845,humn,Pygmies
C0337846,humn,Senegalese
C0337862,humn,Chippewa
C0337864,humn,Choco
C0337873,humn,Labradors ethnic group
C0337876,humn,Maya
C0337900,humn,Indonesians
C0337905,humn,Malays
C0337907,humn,Siamese
C0337910,humn,Thais (Population Group)
C0337911,humn,Turks
C0337948,humn,Australian aborigine
C0341638,humn,Aircrew
C0341641,humn,Architect
C0341647,humn,Secretary
C0341671,humn,Coal miner
C0344346,humn,Christian
C0344349,humn,Fostered
C0348050,humn,Living Donors
C0376326,humn,Institutionalized Persons
C0376387,humn,Transplant Recipients
C0401783,humn,Adjudicator
C0401805,humn,Estimator
C0401816,humn,Broker
C0401875,humn,Public health officer
C0401892,humn,Civil servant
C0401950,humn,Youth leader
C0401972,humn,Consultant surgeon
C0401976,humn,Occupational physician
C0401990,humn,Nursing officer
C0402007,humn,Medical radiographer
C0402043,humn,Artist
C0402046,humn,Etcher
C0402103,humn,Jockey
C0402112,humn,Scientist
C0402117,humn,Taxonomist
C0402404,humn,Animal trader
C0402405,humn,Officer - armed forces
C0402549,humn,Salesman
C0402573,humn,Importer
C0402574,humn,Exporter
C0402606,humn,Gate-keeper
C0402624,humn,Waitress
C0402655,humn,Batman
C0402659,humn,Au pair
C0402683,humn,Cleaners Occupation
C0402724,humn,Female prostitute
C0402790,humn,Spinner
C0402830,humn,Miller
C0402834,humn,Strainer
C0402883,humn,tailor
C0402908,humn,Leather worker
C0403065,humn,Builder
C0403066,humn,Construction worker
C0403101,humn,Boatman
C0403175,humn,Factory worker (occupation)
C0425104,humn,Shift worker
C0425359,humn,south American
C0450048,humn,Passenger
C0450063,humn,Pedestrians
C0450068,humn,Swimmer
C0454680,humn,Nurse Managers
C0473161,humn,Anesthetist
C0473169,humn,Pilot
C0489844,humn,Interviewee
C0524337,humn,Elderly man
C0524338,humn,Elderly woman
C0524400,humn,Sexual offender
C0524407,humn,Pickpocket
C0524635,humn,"Physicians, Junior"
C0524645,humn,Marines
C0524646,humn,Sailors
C0524647,humn,Soldiers
C0549217,humn,Turkish population
C0554178,humn,Medical technician
C0554202,humn,Chef
C0554210,humn,Shepherd
C0554244,humn,Maker (occupation)
C0555052,humn,homemaker
C0556993,humn,Instructor
C0557512,humn,Clinical assistant
C0557514,humn,Registrar
C0557516,humn,Medical officer
C0557521,humn,Community nurse
C0557555,humn,Psychotherapists
C0558478,humn,Assembler
C0581706,humn,Passenger on aircraft
C0582175,humn,Surgeon
C0586857,humn,Chest physician
C0586887,humn,Cardiothoracic surgeon
C0586917,humn,Research fellow (occupation)
C0587702,humn,Clinical pharmacologist
C0588053,humn,Graduate (person)
C0596070,humn,Americas Ethnicity
C0596227,humn,british
C0596728,humn,human old age (65+)
C0596910,humn,mental health personnel
C0597369,humn,Religious Group
C0598781,humn,communes
C0598967,humn,neonatal human
C0599518,humn,college teachers
C0599987,humn,Employee
C0600420,humn,Proxy
C0600522,humn,HIV-1 Nonprogressors
C0678804,humn,prenatal
C0679739,humn,peer
C0679792,humn,server (role)
C0679924,humn,professional occupation status
C0680021,humn,codependent
C0680034,humn,family structure
C0680063,humn,Offspring
C0680085,humn,early adulthood
C0680296,humn,homogeneous culture
C0680299,humn,high culture
C0680304,humn,drug culture
C0680310,humn,agricultural society
C0680311,humn,industrial society
C0680319,humn,modern society
C0680320,humn,traditional society
C0680322,humn,non-Western society
C0680323,humn,Western society
C0680385,humn,closed society
C0680395,humn,primary group
C0680396,humn,cliques
C0680398,humn,secondary group
C0680399,humn,reference group
C0680401,humn,social community
C0680413,humn,civilian
C0680644,humn,jury
C0680681,humn,victim
C0680888,humn,target group
C0681088,humn,coworker
C0681273,humn,audience
C0682053,humn,Toddler (age group)
C0682054,humn,mature adult
C0682070,humn,pregnant teen
C0682134,humn,citizen
C0682137,humn,permanent resident
C0682138,humn,Undocumented Immigrants
C0682139,humn,temporary resident
C0682175,humn,elementary student
C0682176,humn,high school students
C0682177,humn,College student
C0682178,humn,graduate students
C0682201,humn,middle class
C0682205,humn,upper class
C0682209,humn,Skilled Worker
C0682213,humn,White Collar Worker
C0682215,humn,line worker
C0682220,humn,volunteer staff
C0682232,humn,politicians
C0682268,humn,flight attendants
C0682287,humn,nursing home resident
C0682323,humn,Partner in relationship
C0682338,humn,Roommate
C0682344,humn,program applicant
C0682346,humn,program participant
C0682355,humn,tourist
C0682356,humn,Witnesses
C0682432,humn,Congregational
C0683572,humn,Adult Children
C0683602,humn,nonparticipant
C0683618,humn,pluralistic society
C0683625,humn,cadres
C0683626,humn,human group
C0683983,humn,European American
C0684004,humn,Licensed Practical Nurse
C0684012,humn,Pastors
C0684017,humn,scholar
C0684021,humn,conductor
C0684023,humn,train operator
C0684030,humn,high-risk group
C0684312,humn,Drivers of Vehicles
C0687673,humn,Registered nurse
C0687725,humn,Alcoholics
C0687735,humn,shaker
C0687744,humn,Social group
C0687759,humn,traveler
C0699726,humn,Offenders
C0699776,humn,Persian population group
C0699810,humn,age differences
C0700061,humn,Obstetric Patient
C0701797,humn,Airplane pilot
C0728982,humn,Staff nurse
C0741926,humn,cardiac patient
C0745035,humn,hospice patient
C0748064,humn,Psychiatric inpatient
C0814942,humn,Han Chinese
C0814964,humn,undergraduate student
C0814970,humn,community leader
C0815269,humn,secondary school student
C0815270,humn,institutionalized population
C0815271,humn,retiree
C0815272,humn,critical populations
C0815324,humn,druse
C0851286,humn,Staff
C0858354,humn,addict
C0860067,humn,Plasma donor
C0860069,humn,Volunteer blood donor
C0870132,humn,analysts
C0870134,humn,ancestors
C0870221,humn,Boys
C0870454,humn,dyads
C0870465,humn,education students
C0870481,humn,elementary school students
C0870575,humn,Foreign National
C0870597,humn,Homosexual male
C0870602,humn,geriatric patients
C0870604,humn,Female child
C0870646,humn,High Risk Populations
C0870668,humn,hospitalized patients
C0870869,humn,medical patients
C0870892,humn,middle school students
C0870992,humn,observers
C0871463,humn,surgical patients
C0871489,humn,teams
C0871503,humn,dying patients
C0871525,humn,therapist
C0871683,humn,Classmate
C0871685,humn,Clinician
C0871735,humn,executives
C0871736,humn,expectant mothers
C0871757,humn,Government employees
C0878517,humn,Engineer
C0920580,humn,medical specialist
C0920598,humn,multiplet
C0935542,humn,aborigines
C0935577,humn,work teams
C0949366,humn,Vulnerable Populations
C0949768,humn,Bioethicists
C1136114,humn,Institutional Animal Care and Use Committees
C1136115,humn,Animal Ethics Committees
C1136364,humn,"Students, Public Health"
C1144859,humn,Intern
C1266852,humn,Biological Relative
C1272267,humn,Asylum Seekers
C1273526,humn,Distant relative
C1274022,humn,Employer
C1274041,humn,Guardian
C1301663,humn,Consultant anesthetist
C1306754,humn,Medical practitioner
C1306756,humn,Cook (occupation)
C1313913,humn,Singleton
C1318970,humn,AIDS Clinical Trial Group
C1319882,humn,Informal carer
C1320290,humn,Clinical trial group
C1320928,humn,Resident (physician)
C1320929,humn,Attending physician
C1444711,humn,Pre-teen
C1446397,humn,Full-time student
C1455726,humn,Older child
C1510621,humn,Middle School Teachers
C1511230,humn,Blue-Collar Group
C1515945,humn,American Indian or Alaska Native
C1516213,humn,Cancer Patient
C1516231,humn,Cancer Survivors
C1517194,humn,First Degree Relative
C1517739,humn,Laryngectomee
C1518424,humn,Not Hispanic or Latino
C1518563,humn,Older Population
C1518579,humn,Clinical Nurse Specialist - oncology
C1518933,humn,Pediatric Radiologist
C1519427,humn,South Asian
C1521808,humn,Clinical Trials Cooperative Group
C1521895,humn,Principal Investigator
C1522486,humn,Professional Organization or Group
C1524069,humn,Asian Indian
C1527272,humn,American College of Physicians
C1550489,humn,tracker
C1551488,humn,Pima Indian
C1551706,humn,Artic Indian
C1552083,humn,Board Member
C1552089,humn,Staff Member
C1552262,humn,Nurse Practitioner - Family
C1552361,humn,Radiologic Technologist - Quality Management
C1553322,humn,Burmese
C1553323,humn,Cambodians
C1553362,humn,Catalonian
C1553372,humn,Colombian
C1553375,humn,Peruvian
C1553376,humn,Uruguayan
C1553378,humn,Latin American
C1553379,humn,Cuban
C1553705,humn,Daughter-in-law
C1555321,humn,attender
C1556020,humn,Technician
C1556085,humn,german race
C1556088,humn,Liberian race
C1556089,humn,Nigerian race
C1556093,humn,Filipino race
C1571885,humn,Professional Counselor
C1611835,humn,Specialist
C1642385,humn,Animal group
C1699293,humn,Reformed
C1704221,humn,"Physicians, Family"
C1704292,humn,Ophthalmologist (occupation)
C1704728,humn,Distributor
C1704784,humn,Owner
C1706077,humn,user - individual
C1706302,humn,Phlebotomist
C1707252,humn,Cancer Research Group
C1707496,humn,Consumer
C1707686,humn,Descendent
C1707957,humn,Evaluator - personnel
C1708335,humn,Healthy Volunteers
C1708480,humn,In Utero
C1709627,humn,Practitioner
C1709696,humn,Producer
C1709702,humn,Project Coordinator
C1709854,humn,Recipient
C1709880,humn,Referring Physician
C1709914,humn,Research Clinician
C1709924,humn,Respiratory therapist
C1710263,humn,Swedish
C1710470,humn,Treating Physician
C1711254,humn,Finnish
C1711305,humn,Sponsor (person)
C1711307,humn,Coordinator
C1883562,humn,Working Group
C1955873,humn,Emigrants
C1955874,humn,Foreigners
C1955958,humn,Mass Casualties
C1997894,humn,Clinical trial participant (person)
C1998092,humn,"Jain, follower of religion"
C1998203,humn,Person exposed to disease
C1999167,humn,Old age
C2347650,humn,Potential Study Subject
C2347961,humn,Reverend
C2348001,humn,Age Cohort
C2348228,humn,Source Population
C2348484,humn,Exposed Population
C2348534,humn,Steering Committee
C2348554,humn,Study Author
C2349018,humn,Unexposed Population
C2349972,humn,Mother-in-law
C2350007,humn,Son-in-law
C2350029,humn,Sensitive Populations
C2362565,humn,Physical Therapist
C2607966,humn,Criminals
C2698217,humn,Middle Eastern
C2700280,humn,World
C2717882,humn,Endangered Species
C2717883,humn,Threatened Species
C2826212,humn,Health Official
C2826215,humn,Veterinary Staff
C2826367,humn,Center for Biologics Evaluation and Research
C2826552,humn,International Union of Pure and Applied Chemistry
C2827466,humn,Central Site
C2827605,humn,Central Office
C2919684,humn,Romanian
C2936533,humn,Invasive Species
C2945628,humn,woman in development
C2945649,humn,heroin users
C2981367,humn,Institutional Biosafety Committee
C2983613,humn,Housing Group
C2985478,humn,Mutation Carrier
C2985610,humn,Stratum Group
C2985653,humn,Study Personnel
C2986511,humn,Evaluable Patient
C2986530,humn,Intervention Group
C2987738,humn,Vegan
C3178774,humn,Laboratory Personnel
C3178988,humn,Emergency Responders
C3179133,humn,Unrelated Donors
C3179135,humn,Sympatric Species
C3258393,humn,White alone
C3463808,humn,Target Audience
C3494262,humn,"Infant, Extremely Premature"
C3541918,humn,Biopathology Center
C3642273,humn,Stanford Cancer Institute
C3658221,humn,"Nurses, International"
C3661466,humn,Normal Volunteers
C3812881,humn,Author
C3824749,humn,First responder
C3824967,humn,Overweight children
C3825277,humn,Overweight persons
C3825960,humn,Migrant labor
C3825962,humn,Middle-aged women
C3825963,humn,Middle-aged men
C3826770,humn,Older people
C3831794,humn,Active duty military
C3843826,humn,Thirties
C3844027,humn,Child 7
C3844028,humn,Child 6
C3844030,humn,Child 4
C3844031,humn,Child 3
C3844032,humn,Child 2
C3844033,humn,Child 1
C3887537,humn,Partner
C3898901,humn,Healthy Term Newborn
C3899965,humn,BRCA1 Mutation Carrier
C4035160,humn,Skilled health worker
C4035745,humn,70-74 years old
C4036024,humn,Support staff
C4046083,humn,Ranchers
C4046087,humn,Diplomat
C4287879,humn,Schoolmate
C4288370,humn,Primary Study Contact
C4288965,humn,Hematopoietic Cell Transplantation Recipient
C4318937,humn,Matched Unrelated Donor
C4330683,humn,Microscopist
C4331219,humn,Rater
C4331301,humn,Solid Organ Transplantation Recipient
C4505217,humn,"Smokers, Tobacco"
C4521283,humn,Dose Expansion Cohort
C4522252,humn,Foundation for the Accreditation of Cellular Therapy
