cui,type,name
C0041711,hcro,United States Dept. of Health and Human Services
C0041714,hcro,United States Food and Drug Administration
C0043237,hcro,World Health Organization
C0086690,hcro,Neighborhood Health Centers
C0150767,hcro,Shelter facility
C0221502,hcro,infirmaries
C0242638,hcro,"Surveillance, Epidemiology, and End Results (SEER) Program"
C0242884,hcro,Community Health Systems
C0259944,hcro,hospital wards
C0259976,hcro,hospital laundries
C0331782,hcro,becton dickinson
C0331784,hcro,beecham
C0331799,hcro,daniels
C0331847,hcro,kramer
C0331851,hcro,eli lilly
C0331857,hcro,mason
C0331864,hcro,Merck Sharp & Dohme
C0331889,hcro,princeton
C0331909,hcro,summit
C0331965,hcro,roche
C0332037,hcro,Protocol Group
C0332081,hcro,national laboratories
C0332087,hcro,Vet. labs.
C0337953,hcro,Secondary care hospital
C0337954,hcro,Tertiary care hospital
C0337960,hcro,Government hospital
C0337961,hcro,Veteran's administration hospital
C0338037,hcro,Private physicians' group office
C0338051,hcro,Vaccination clinic
C0442592,hcro,Clinic
C0470689,hcro,Suppliers
C0471186,hcro,Local Health Authority
C0475309,hcro,Health center
C0476058,hcro,Regional Transfusion Center
C0562508,hcro,Accident and Emergency department
C0565990,hcro,Medical center
C0587437,hcro,Tertiary Care Centers
C0587438,hcro,Day hospital
C0587445,hcro,Adult intensive care unit
C0587446,hcro,Cardiac intensive care unit
C0587448,hcro,Neurological intensive care unit
C0587450,hcro,Medical department
C0587464,hcro,Gastroenterology department
C0587482,hcro,Pediatric department
C0587487,hcro,Pathology department
C0587494,hcro,Psychiatry department
C0587523,hcro,Neurosurgical department
C0587668,hcro,Surgical service
C0587727,hcro,Pediatric Accident and Emergency department
C0587906,hcro,Hospital clinic
C0587907,hcro,Community clinic
C0596183,hcro,biomedical facility
C0600622,hcro,Wellness Centers
C0679900,hcro,free clinic
C0745280,hcro,Infectious disease clinic
C0814517,hcro,primary care facility
C0815184,hcro,treatment setting
C0815266,hcro,drug companies
C0868949,hcro,dispensaries
C0872103,hcro,Assisted Living Facilities
C1273802,hcro,Regional office
C1273803,hcro,Health Authority
C1273804,hcro,Primary Care Group
C1273805,hcro,Primary Care Trust
C1305702,hcro,Ward (environment)
C1456613,hcro,Health systems
C1511521,hcro,Core Facility
C1511696,hcro,DNA Sequencing Facility
C1512192,hcro,Electron Microscopy Facility
C1513120,hcro,Memorial Sloan-Kettering Cancer Center
C1513817,hcro,NCI-Designated Cancer Center
C1513845,hcro,NIH Vaccine Research Center
C1513882,hcro,National Cancer Institute
C1513890,hcro,National Cervical Cancer Coalition
C1513892,hcro,National Coalition for Cancer Research
C1513895,hcro,National Institute of Allergy and Infectious Diseases (U.S.)
C1513896,hcro,National Institute of Child Health and Human Development (U.S.)
C1516476,hcro,Children's Cancer Group
C1517309,hcro,Fred Hutchinson/University of Washington Cancer Consortium
C1519429,hcro,SWOG
C1519671,hcro,Cancer Biobank
C1519805,hcro,University of Texas MD Anderson Cancer Center
C1546885,hcro,New York Blood Center
C1551285,hcro,Urgent Care Clinic/Center
C1552744,hcro,public institution
C1552756,hcro,Chest unit
C1552759,hcro,Hemodialysis unit
C1552903,hcro,SmithKline Beecham
C1555591,hcro,Community Location
C1690590,hcro,Surgical intensive care unit
C1707958,hcro,Examination Room
C1708333,hcro,Health Care Organization
C1709365,hcro,Outpatient Treatment Facility
C1718195,hcro,Pediatric unit
C1882265,hcro,Practice-Based Research Collaborative in Evidence-Based Dentistry
C1955969,hcro,National Eye Institute (U.S.)
C1955979,hcro,National Institute of Environmental Health Sciences (U.S.)
C2347790,hcro,Clinical Study Site
C2350580,hcro,"Hospitals, Isolation"
C2350581,hcro,"Stations, Quarantine"
C2362545,hcro,Urgent Care
C2711734,hcro,Medical intensive care unit
C2826342,hcro,Fogarty International Center
C2936717,hcro,Veterinary Clinics
C3242767,hcro,Radiology Unit
C3242768,hcro,specimen collection site
C3242770,hcro,Medical Laboratory
C3481454,hcro,Dialysis facility
C3530278,hcro,Military Treatment Facility
C3661820,hcro,Provincial hospital
C3661916,hcro,Acute care hospital
C3810819,hcro,Allergy clinic
C3812390,hcro,Dermatology clinic
C3824817,hcro,Specialty hospitals
C3828806,hcro,Non-Academic Hospital
C3838770,hcro,Asthma clinic
C3839701,hcro,Pediatric clinic
C3840745,hcro,Hospital emergency department
C3844762,hcro,Acute hospital
C3845566,hcro,Rehabilitation facility
C3872656,hcro,Anatomic pathology service
C3897480,hcro,Student Health Clinic
C4034203,hcro,Care setting
C4035345,hcro,Adult Critical Care Unit
C4035596,hcro,Hospital-ICU
C4038534,hcro,Sanofi Pasteur
C4038537,hcro,VaxGen
C4047661,hcro,Trauma intensive care unit
C4085938,hcro,Affymetrix
