cui,type,name
C0234097,ortf,Cholinergic synaptic transmission
C0234100,ortf,Serotoninergic synaptic transmission
C0234105,ortf,Gamma aminobutyric acid synaptic transmission
C0234107,ortf,Excitatory synaptic transmission
C0234112,ortf,Facilitation
C0234122,ortf,Inhibitory potential
C0234557,ortf,Cerebrospinal fluid circulation
C0234698,ortf,Light reflection
C0234738,ortf,Endocochlear potential
C0237453,ortf,Sensory Adaptation
C0237543,ortf,motor coordination
C0237858,ortf,gland secretion
C0242104,ortf,Sputum production
C0243079,ortf,microvasculature
C0260043,ortf,neuromuscular transmission
C0282544,ortf,Blood-Aqueous Barrier
C0282557,ortf,"Immune Response, Mucosal"
C0282558,ortf,"Immunity, Mucosal"
C0301619,ortf,Exocrine gland secretion
C0302086,ortf,Erythrocyte destruction
C0302090,ortf,Granulocyte production
C0302097,ortf,Lymphocyte production
C0302600,ortf,Angiogenic Process
C0311432,ortf,Bioaccumulation
C0311437,ortf,Exudation
C0312431,ortf,Hormone secretion
C0312833,ortf,Neutrophil production
C0312836,ortf,Eosinophil production
C0312842,ortf,Monocyte production
C0312856,ortf,Normal hemostatic function
C0334029,ortf,Epithelialization
C0334220,ortf,Remyelination
C0334221,ortf,Re-Epithelialization
C0422883,ortf,"Dominance, Ocular"
C0423153,ortf,Lacrimation
C0425583,ortf,Heart beat
C0425716,ortf,"Capillary filling, function (observable entity)"
C0428174,ortf,Hemoglobin saturation with oxygen
C0516983,ortf,gastrointestinal function
C0517349,ortf,Muscle Strength
C0520451,ortf,Corneal Reflexes
C0520866,ortf,Ventricular systole
C0520996,ortf,Anticoagulant effect
C0522310,ortf,Megakaryocytopoiesis
C0524913,ortf,Excitatory Postsynaptic Potentials
C0525006,ortf,Myelopoiesis
C0525007,ortf,Leukopoiesis
C0542330,ortf,Joint mobilization
C0544633,ortf,"Modulation, cellular"
C0544665,ortf,Skeletal function
C0544683,ortf,reception
C0596138,ortf,autocrine
C0596204,ortf,bone metabolism
C0596675,ortf,heart metabolism
C0596868,ortf,lymph flow
C0596984,ortf,muscle metabolism
C0596997,ortf,Myogenesis
C0597053,ortf,neuromuscular function
C0597157,ortf,oxygen transport
C0597166,ortf,pancreatic islet function
C0597250,ortf,placental transfer
C0597545,ortf,synaptogenesis
C0597640,ortf,vasomotion
C0597722,ortf,Lymphopoiesis
C0598067,ortf,Chondrogenesis
C0598604,ortf,alloimmunity
C0598959,ortf,neural control
C0599299,ortf,renal tubular reabsorption
C0599705,ortf,perfusion (blood)
C0599855,ortf,neurodevelopment
C0600519,ortf,Ventricular Remodeling
C0600520,ortf,Left Ventricle Remodeling
C0600554,ortf,Graft vs Leukemia Effect
C0678727,ortf,Primordium
C0678857,ortf,fine motor skills
C0678860,ortf,systemic blood circulation
C0678864,ortf,respiratory system function
C0678894,ortf,antigen recognition
C0678905,ortf,chemical neurotransmission
C0678908,ortf,brain function
C0678910,ortf,brain model
C0678917,ortf,sensorimotor integration
C0683184,ortf,detection of stimulus involved in sensory perception
C0683190,ortf,urine production
C0683201,ortf,specific immunity
C0683212,ortf,central nervous system function
C0814028,ortf,hormonal cascade
C0814031,ortf,hypothalamic-pituitary-thyroid axis
C0860721,ortf,Plasma osmolality
C0872293,ortf,tissue oxygenation
C0872339,ortf,cerebellar circulation
C0920516,ortf,fetus circulation
C0920880,ortf,Stabilizer - function
C0949649,ortf,Muscle Development
C0971859,ortf,Bone Growth
C1123009,ortf,vasculogenesis
C1136140,ortf,Long-Term Synaptic Depression
C1155937,ortf,smooth muscle contraction
C1155938,ortf,striated muscle contraction
C1159892,ortf,epidermal cell differentiation
C1160083,ortf,Neurulation
C1160250,ortf,blood vessel development
C1160265,ortf,female gonad development
C1160271,ortf,male gonad development
C1160320,ortf,myoblast fusion
C1160337,ortf,axonogenesis
C1160339,ortf,central nervous system development
C1160340,ortf,brain development
C1160350,ortf,gliogenesis
C1160365,ortf,neuroblast proliferation
C1160389,ortf,lung development
C1160498,ortf,pollen development
C1171312,ortf,kidney development
C1258017,ortf,Heart Contractility
C1326631,ortf,mammary gland development
C1326637,ortf,hindbrain development
C1326653,ortf,lung alveolus development
C1326764,ortf,eggshell formation
C1371455,ortf,Decreased Antibody Production [PE]
C1373178,ortf,Hepatic Metabolism [PK]
C1373187,ortf,Renal Elimination
C1449657,ortf,Hemochorial Placentation
C1511806,ortf,Developmental process
C1516031,ortf,Antitumor Response
C1516294,ortf,Cardiac Muscle Contraction
C1517080,ortf,Eye Development
C1522779,ortf,epidermis development
C1523021,ortf,blood vessel morphogenesis
C1523303,ortf,neural tube closure
C1537031,ortf,muscle physiology
C1563698,ortf,"Accommodation, Lens"
C1568405,ortf,Oviparity
C1621270,ortf,vasculature development
C1621275,ortf,blood vessel maturation
C1621966,ortf,Tissue Growth
C1621980,ortf,axon regeneration
C1622375,ortf,lymph vessel development
C1622923,ortf,Endochondral Ossification
C1623047,ortf,tissue regeneration
C1624576,ortf,skin morphogenesis
C1655797,ortf,thymus development
C1655938,ortf,embryonic organ development
C1656559,ortf,digestive tract development
C1656976,ortf,cardiac muscle tissue development
C1657984,ortf,nose development
C1659119,ortf,bone marrow development
C1720890,ortf,Nutrition Processes
C1720892,ortf,Digestive System Processes
C1749784,ortf,axon growth
C1749797,ortf,heart development
C1817114,ortf,cardiac myofibril assembly
C1817156,ortf,palate development
C1817304,ortf,sprouting angiogenesis
C1817756,ortf,Immune System Processes
C1817822,ortf,dendrite development
C1818035,ortf,spinal cord development
C1818072,ortf,pallium development
C2246986,ortf,skin barrier function
C2262715,ortf,microgametogenesis
C2265792,ortf,Skeletal muscle hypertrophy
C2265911,ortf,cardiac muscle hypertrophy
C2350182,ortf,Inhibitory Postsynaptic Currents
C2350989,ortf,Bone Mineralization
C2371089,ortf,Non-specific immune response
C2371131,ortf,Faecal consistency
C2610344,ortf,retinal development
C2610480,ortf,trabecula formation
C2610574,ortf,lung morphogenesis
C2713393,ortf,Tissue Specificity
C2752214,ortf,tube formation
C2752716,ortf,lung induction
C2752795,ortf,morphogenesis of an epithelial fold
C2753245,ortf,cardiac muscle tissue regeneration
C2753282,ortf,muscle structure development
C2754080,ortf,bone maturation
C2755050,ortf,renal vesicle formation
C2755108,ortf,ureteric bud invasion
C2755509,ortf,cochlea development
C2936223,ortf,Transendothelial Migration
C2936224,ortf,Transepithelial Migration
C2936721,ortf,Active Immune Response
C3158150,ortf,Synaptic Pruning
C3159116,ortf,type 2 immune response
C3178987,ortf,Glomerular Filtration Barrier
C3179073,ortf,Peripheral Tolerance
C3179074,ortf,Central Tolerance
C3537072,ortf,Bronchodilation
C3537202,ortf,Ventricular Repolarization
C3850076,ortf,Systemic Absorption
C3850148,ortf,Vascular Remodeling
C3850153,ortf,Ovarian Reserve
C3852953,ortf,Pulmonary Arterial Remodeling
C4042777,ortf,Dendritic Arborization
C4048282,ortf,Airway resistance
C4232533,ortf,craniofacial development
C4236506,ortf,pulmonary blood vessel remodeling
C4242052,ortf,Ingression
C4273907,ortf,Cerebral oxygen saturation
C4279953,ortf,Osteoclastogenesis
