cui,type,name
C0018148,bact,Gram-Negative Aerobic Bacteria
C0018149,bact,Gram-Negative Anaerobic Bacteria
C0018150,bact,Gram-Negative Bacteria
C0018154,bact,Gram-Positive Bacteria
C0018155,bact,Gram-Positive Cocci
C0018479,bact,Hemophilus
C0018483,bact,Haemophilus influenzae
C0022727,bact,Klebsiella
C0022828,bact,L Forms
C0022937,bact,Lactobacillaceae
C0022938,bact,Lactobacillus
C0022939,bact,Lactobacillus acidophilus
C0022940,bact,Lactobacillus casei
C0023237,bact,Legionella
C0023238,bact,Legionella pneumophila
C0023358,bact,Leptospira
C0023362,bact,Leptospira interrogans
C0023411,bact,Leuconostoc
C0023859,bact,Listeria
C0023861,bact,Listeria monocytogenes
C0025966,bact,Micrococcus
C0026390,bact,Tenericutes
C0026536,bact,Moraxella <genus>
C0026912,bact,Genus Mycobacterium
C0026913,bact,Mycobacterium avium
C0026914,bact,Mycobacterium avium Complex
C0026917,bact,Mycobacterium bovis
C0026922,bact,Mycobacterium leprae
C0026926,bact,Mycobacterium tuberculosis
C0026934,bact,Mycoplasma
C0026941,bact,Mycoplasma pneumoniae
C0027571,bact,Neisseria
C0027573,bact,Neisseria gonorrhoeae
C0027575,bact,Neisseria meningitidis
C0027576,bact,Neisseriaceae
C0027676,bact,Neorickettsia
C0028240,bact,Nocardia
C0030411,bact,Paracoccus denitrificans
C0030635,bact,Pasteurella
C0030637,bact,Pasteurella multocida
C0030641,bact,Pasteurellaceae
C0030762,bact,Pediococcus
C0030967,bact,Peptostreptococcus
C0032071,bact,Plankton
C0033476,bact,Propionibacterium
C0033477,bact,Propionibacterium acnes
C0033697,bact,Proteus
C0033701,bact,Proteus mirabilis
C0033702,bact,Proteus vulgaris
C0033750,bact,Providencia
C0033808,bact,Pseudomonas
C0033809,bact,Pseudomonas aeruginosa
C0033811,bact,Pseudomonas fluorescens
C0033818,bact,Burkholderia mallei
C0033819,bact,Burkholderia pseudomallei
C0035475,bact,Rhizobium
C0035495,bact,Rhodobacter sphaeroides
C0035497,bact,Rhodopseudomonas
C0035583,bact,Rickettsia
C0035587,bact,Rickettsia prowazekii
C0035588,bact,Rickettsia rickettsii
C0035589,bact,Orientia tsutsugamushi
C0035590,bact,Rickettsia typhi
C0036111,bact,Salmonella
C0036113,bact,Salmonella enterica subsp. enterica serovar enteritidis
C0036120,bact,Salmonella paratyphi
C0036125,bact,Salmonella typhi
C0036126,bact,Salmonella typhimurium
C0036765,bact,Serratia
C0036766,bact,Serratia marcescens
C0036953,bact,Shigella
C0036956,bact,Shigella dysenteriae
C0036957,bact,Shigella flexneri
C0036960,bact,Shigella sonnei
C0037970,bact,Spirochaeta genus
C0037973,bact,ORDER SPIROCHAETALES
C0037986,bact,Spiroplasma
C0038028,bact,"Spores, Bacterial"
C0038170,bact,Genus staphylococcus
C0038172,bact,Staphylococcus aureus
C0038174,bact,Staphylococcus epidermidis
C0038402,bact,Streptococcus
C0038404,bact,Enterococcus faecalis
C0038408,bact,Lactococcus lactis
C0038409,bact,Streptococcus mutans
C0038410,bact,Streptococcus pneumoniae
C0038411,bact,Streptococcus pyogenes
C0038412,bact,Streptococcus sanguis
C0038420,bact,Streptomyces
C0038423,bact,Streptomyces griseus
C0040837,bact,Treponema
C0040840,bact,Treponema pallidum
C0041944,bact,Ureaplasma
C0042446,bact,Veillonella
C0042447,bact,Veillonellaceae
C0042628,bact,Vibrio
C0042629,bact,Vibrio cholerae
C0042637,bact,Vibrio parahaemolyticus
C0042638,bact,Vibrionaceae
C0043327,bact,Xanthomonas
C0043405,bact,Yersinia <bacteria>
C0043406,bact,Yersinia enterocolitica
C0043408,bact,Yersinia pestis
C0043409,bact,Yersinia pseudotuberculosis
C0079488,bact,Helicobacter pylori
C0080118,bact,Rhodobacter capsulatus
C0081786,bact,Microbial Biofilms
C0085384,bact,Mycoplasma fermentans
C0085439,bact,Actinomyces viscosus
C0085442,bact,Mycobacterium avium subsp. paratuberculosis
C0085448,bact,Caulobacter
C0085449,bact,Caulobacter crescentus
C0085454,bact,Myxococcus
C0085455,bact,Myxococcus xanthus
C0085464,bact,Bordetella bronchiseptica
C0085467,bact,Acinetobacter calcoaceticus
C0085469,bact,Burkholderia cepacia
C0085470,bact,Pseudomonas putida
C0085471,bact,Xanthomonas campestris
C0085472,bact,Agrobacterium tumefaciens
C0085474,bact,Sinorhizobium meliloti
C0085478,bact,Porphyromonas gingivalis
C0085479,bact,Fusobacterium nucleatum
C0085480,bact,Wolinella
C0085483,bact,Citrobacter freundii
C0085484,bact,Enterobacter cloacae
C0085485,bact,Pectobacterium carotovorum
C0085488,bact,Aggregatibacter actinomycetemcomitans
C0085489,bact,Actinobacillus pleuropneumoniae
C0085490,bact,Mannheimia haemolytica
C0085491,bact,Aeromonas hydrophila
C0085492,bact,Plesiomonas
C0085493,bact,Micrococcus luteus
C0085494,bact,Enterococcus
C0085495,bact,Enterococcus faecium
C0085498,bact,Gram-Positive Rods (bacteria)
C0085501,bact,Ureaplasma urealyticum
C0085504,bact,Chlamydophila pneumoniae
C0085508,bact,Helicobacter
C0085520,bact,Streptococcus suis
C0085549,bact,Lactococcus
C0085957,bact,Bacillus Calmette-Guerin
C0086300,bact,Chryseobacterium (Flavobacterium) meningosepticum
C0086662,bact,Battey Bacillus
C0086819,bact,Plesiomonas shigelloides
C0086820,bact,Pleuropneumonia-Like Organisms
C0121772,bact,Haemophilus influenzae type b
C0152140,bact,Brucella canis
C0162785,bact,Serpulina
C0162786,bact,Brachyspira hyodysenteriae
C0206347,bact,Porphyromonas
C0206385,bact,Mobiluncus
C0221084,bact,Mycobacterium marinum
C0242615,bact,Mycobacterium haemophilum
C0242631,bact,Bartonella henselae
C0242677,bact,Ehrlichia chaffeensis
C0242709,bact,Streptococcus zooepidemicus
C0242938,bact,Prevotella intermedia
C0242946,bact,Prevotella
C0282676,bact,Burkholderia
C0300959,bact,Bordetella parapertussis
C0307852,bact,Tice BCG
C0314746,bact,Cocci (bacteria)
C0314751,bact,Gram-positive diplococcus
C0314752,bact,Gram-negative bacillus
C0314754,bact,Gram-negative coccus
C0314755,bact,Gram-negative diplococcus
C0314756,bact,Gram-negative coccobacillus
C0314760,bact,Coliform bacteria
C0314761,bact,Normal flora
C0314787,bact,Acinetobacter baumannii
C0314819,bact,Actinomyces odontolyticus
C0314833,bact,Aeromonas sobria
C0314840,bact,Alcaligenes faecalis
C0314845,bact,Achromobacter xylosoxidans
C0314874,bact,Bacillus pumilus
C0314878,bact,Bacillus circulans
C0314883,bact,Brevibacillus brevis
C0314887,bact,Paenibacillus larvae
C0314911,bact,Bacillus amyloliquefaciens
C0314922,bact,Parabacteroides distasonis
C0314924,bact,Bacteroides thetaiotaomicron
C0314932,bact,Dichelobacter nodosus
C0314954,bact,Prevotella loescheii
C0314972,bact,Bifidobacterium adolescentis
C0314975,bact,Bifidobacterium breve
C0314977,bact,Bifidobacterium longum
C0314999,bact,Borrelia anserina
C0315012,bact,Borrelia crocidurae
C0315051,bact,Helicobacter-like organism
C0315063,bact,Clostridium butyricum
C0315074,bact,Clostridium sordellii
C0315080,bact,Clostridium botulinum type A
C0315081,bact,Clostridium botulinum type B
C0315087,bact,Clostridium acetobutylicum
C0315124,bact,Clostridium leptum
C0315163,bact,"Clostridium perfringens, type A"
C0315232,bact,Pantoea agglomerans
C0315247,bact,Escherichia fergusonii
C0315250,bact,Cronobacter sakazakii
C0315260,bact,Klebsiella oxytoca
C0315263,bact,Raoultella planticola
C0315266,bact,Kluyvera
C0315276,bact,Morganella morganii
C0315284,bact,Providencia rettgeri
C0315444,bact,Salmonella choleraesuis
C0315582,bact,Salmonella Newport
C0315665,bact,Salmonella Kentucky
C0316477,bact,Salmonella Minnesota
C0317471,bact,Enterococcus durans
C0317474,bact,Enterococcus hirae
C0317531,bact,Flavobacterium devorans
C0317542,bact,Pedobacter heparinus
C0317558,bact,Faecalibacterium prausnitzii
C0317563,bact,Gemella
C0317567,bact,Haemophilus haemolyticus
C0317568,bact,Haemophilus parainfluenzae
C0317569,bact,Haemophilus parasuis
C0317572,bact,Avibacterium paragallinarum
C0317578,bact,Haemophilus somnus
C0317586,bact,Lachnospira
C0317588,bact,Lactobacillus delbrueckii
C0317589,bact,Lactobacillus jensenii
C0317591,bact,Lactobacillus bulgaricus
C0317593,bact,Lactobacillus salivarius
C0317603,bact,Lactobacillus fermentum
C0317604,bact,Lactobacillus brevis
C0317608,bact,Lactobacillus plantarum
C0317620,bact,Lactobacillus gasseri
C0317625,bact,Lactobacillus reuteri
C0317707,bact,Leptotrichia buccalis
C0317708,bact,Leuconostoc mesenteroides
C0317720,bact,Listeria innocua
C0317721,bact,Megamonas
C0317723,bact,Megasphaera
C0317734,bact,Saccharopolyspora rectivirgula
C0317742,bact,Moraxella osloensis
C0317751,bact,Mycobacterium kansasii
C0317753,bact,Mycobacterium gastri
C0317761,bact,Mycobacterium smegmatis
C0317766,bact,Mycobacterium szulgai
C0317805,bact,Mycoplasma bovirhinis
C0317806,bact,Mycoplasma dispar
C0317807,bact,Mycoplasma gallisepticum
C0317810,bact,Mycoplasma synoviae
C0317812,bact,Mycoplasma pulmonis
C0317815,bact,Mycoplasma canis
C0317817,bact,Mycoplasma hyorhinis
C0317818,bact,Mycoplasma hyopneumoniae
C0317838,bact,Mycoplasma hominis
C0317850,bact,Mycoplasma bovis
C0317852,bact,Mycoplasma alkalescens
C0317854,bact,Mycoplasma capricolum
C0317872,bact,Mycoplasma genitalium
C0317894,bact,Neisseria polysaccharea
C0317908,bact,Nocardiopsis
C0317923,bact,Oligella urethralis
C0317944,bact,Parvimonas micra
C0317966,bact,Pseudomonas syringae
C0317980,bact,Brevundimonas vesicularis
C0318001,bact,Pseudomonas amygdali
C0318006,bact,Burkholderia glumae
C0318047,bact,Psychrobacter
C0318074,bact,Ruminococcus
C0318114,bact,Staphylococcus haemolyticus
C0318115,bact,STAPHYLOCOCCUS SIMULANS
C0318125,bact,Staphylococcus lentus
C0318126,bact,Macrococcus caseolyticus
C0318143,bact,Streptococcus dysgalactiae
C0318146,bact,Streptococcus mitis
C0318153,bact,Alpha-hemolytic streptococcus
C0318155,bact,Gamma-hemolytic streptococcus
C0318157,bact,Streptococcus Viridans Group
C0318158,bact,Group C streptococcus
C0318171,bact,"Streptococcus, group R"
C0318174,bact,Streptococcus oralis
C0318176,bact,Enterococcus cecorum
C0318179,bact,Streptococcus salivarius
C0318186,bact,Streptococcus iniae
C0318188,bact,Streptococcus criceti
C0318214,bact,Treponema paraluiscuniculi
C0318222,bact,Treponema denticola
C0318239,bact,Ureaplasma diversum
C0318248,bact,Vibrio cholerae O1
C0318256,bact,Vibrio vulnificus
C0318276,bact,Aliivibrio fischeri
C0318290,bact,Stenotrophomonas maltophilia
C0318312,bact,Rickettsia australis
C0318328,bact,Ehrlichia canis
C0318329,bact,Anaplasma phagocytophilum
C0318333,bact,Anaplasma platys
C0318337,bact,Neorickettsia helminthoeca
C0318342,bact,Anaplasma marginale
C0318348,bact,Mycoplasma haemofelis
C0331716,bact,Microcystis
C0331718,bact,Microcystis aeruginosa
C0348055,bact,Streptococcus gordonii
C0348061,bact,Leptotrichia
C0376625,bact,Escherichia coli O157
C0392411,bact,Acinetobacter lwoffi
C0445625,bact,"Staphylococcus, coagulase negative (organism)"
C0445628,bact,Staphylococcus delphini
C0445647,bact,Lactococcus garvieae
C0445665,bact,Streptococcus parasanguinis
C0445666,bact,Streptococcus parauberis
C0445672,bact,Nutritionally variant streptococci
C0445750,bact,Salmonella enterica
C0445752,bact,Salmonella Heidelberg
C0445761,bact,Pantoea
C0445790,bact,Bibersteinia trehalosi
C0445842,bact,Stenotrophomonas
C0445846,bact,Afipia
C0445868,bact,Helicobacter felis
C0445872,bact,Helicobacter acinonychis
C0445891,bact,Rickettsia japonica
C0445933,bact,Anaerobic Gram-negative bacillus
C0445951,bact,Desulfovibrio desulfuricans
C0445954,bact,Anaerobic Gram-positive bacillus
C0445996,bact,Anaerobic Gram-positive coccus
C0446189,bact,Cyclospora cayetanensis
C0522373,bact,Coccobacilli
C0522384,bact,Legionella pneumophila serogroup 1
C0525033,bact,Probiotics
C0544144,bact,Haemophilus suis
C0544157,bact,Deinococcus radiodurans
C0544178,bact,Listonella anguillarum
C0563199,bact,Bacterial cell
C0579220,bact,Shewanella
C0579233,bact,Streptococcus agalactiae
C0579252,bact,Leptospira interrogans serovar pomona
C0579412,bact,Salmonella Natal
C0580247,bact,Enteropathogenic Escherichia coli
C0580794,bact,Shiga-Toxigenic Escherichia coli
C0580795,bact,Enteroinvasive Escherichia coli
C0580796,bact,Enteroadherent Escherichia coli
C0580797,bact,Enterotoxigenic Escherichia coli
C0596533,bact,Escherichia coli K12
C0597955,bact,acid-fast bacteria
C0599752,bact,intestinal bacteria
C0599792,bact,C pylori
C0600148,bact,Actinobacteria class
C0600414,bact,Enterohemorrhagic Escherichia coli
C0600494,bact,Thermotoga maritima
C0600559,bact,Bradyrhizobium
C0684060,bact,prokaryote organisms
C0686817,bact,Prokaryote
C0728888,bact,Enterobacter aerogenes
C0729688,bact,Orientia
C0751985,bact,Proteobacteria
C0751986,bact,Alphaproteobacteria
C0751987,bact,Betaproteobacteria
C0751988,bact,Gammaproteobacteria
C0751990,bact,Epsilonproteobacteria
C0752001,bact,Wolbachia
C0752042,bact,Photorhabdus luminescens
C0872165,bact,Enteroaggregative Escherichia coli
C0887836,bact,Citrobacter rodentium
C0916928,bact,Chlamydia muridarum
C0995229,bact,Sorangium cellulosum
C0995279,bact,Leptospirillum
C0995303,bact,Thermus aquaticus
C0995321,bact,Xanthomonas oryzae
C0995323,bact,Rhizobiales
C0995327,bact,Bradyrhizobium japonicum
C0995357,bact,Moraxellaceae
C0995401,bact,Roseburia
C0995428,bact,Acidithiobacillus ferrooxidans
C0995445,bact,Wolbachia pipientis
C0995456,bact,Bacteroidetes
C0995491,bact,Thermochromatium tepidum
C0995499,bact,Rhodoblastus acidophilus
C0995503,bact,Blastochloris viridis
C0995533,bact,Synechococcus
C0995554,bact,Nostoc
C0995582,bact,Prochlorococcus
C0995593,bact,Piscirickettsia salmonis
C0995601,bact,Deinococcus
C0995615,bact,Bacillus intermedius
C0995637,bact,Bacillus methanolicus
C0995644,bact,Thermoanaerobacter thermohydrosulfuricus
C0995650,bact,Sporosarcina
C0995653,bact,Clavibacter
C0995661,bact,Alloiococcus otitis
C0995686,bact,Thermoanaerobacter
C0995754,bact,Streptomyces lividans
C0995770,bact,Streptomyces tendae
C0995821,bact,Thermomonospora curvata
C0995830,bact,Tropheryma whipplei
C0995856,bact,Spiroplasma citri
C0995874,bact,Methanobrevibacter
C0995956,bact,Bacillus sp. PS3
C0995982,bact,Xylella fastidiosa
C0995990,bact,Epulopiscium
C0996228,bact,Carnobacterium
C1001866,bact,Bifidobacterium animalis
C1001883,bact,Lyngbya
C1001888,bact,Phyllobacterium
C1001943,bact,Ornithobacterium rhinotracheale
C1002020,bact,Clavibacter michiganensis
C1002598,bact,Turicella otitidis
C1002615,bact,Dolosigranulum
C1003853,bact,Clostridiaceae
C1003854,bact,Helcococcus
C1003859,bact,Rhodobacteraceae
C1003893,bact,Phylum Fusobacteria
C1004293,bact,Coprococcus
C1004782,bact,Mycoplasma agassizii
C1004784,bact,Phytoplasma
C1004840,bact,Candidatus Liberibacter asiaticus
C1005676,bact,Geobacter sulfurreducens
C1007170,bact,Arthrobacter ureafaciens
C1008655,bact,Nitrospirae
C1009413,bact,Bradyrhizobiaceae
C1009415,bact,Sphingomonadaceae
C1009867,bact,Porphyromonas catoniae
C1010467,bact,Rickettsia felis
C1011299,bact,Paenibacillus
C1011648,bact,Microcystis viridis
C1012276,bact,Nostoc ellipsosporum
C1012414,bact,Abiotrophia
C1012452,bact,endosymbiotic eubacteria
C1013303,bact,Borrelia miyamotoi
C1013514,bact,Streptomyces sulphureus
C1013886,bact,Acinetobacter pittii
C1014144,bact,Ralstonia
C1014295,bact,Novosphingobium aromaticivorans
C1014409,bact,Candidatus Arthromitus
C1014432,bact,Candidatus Arthromitus sp. SFB-mouse
C1020190,bact,Kocuria
C1020510,bact,Burkholderia thailandensis
C1022801,bact,Dehalococcoides
C1026377,bact,Streptomyces narbonensis
C1027341,bact,Phyllobacteriaceae
C1028223,bact,Nodularia spumigena
C1028266,bact,Shewanella oneidensis
C1028834,bact,Waddlia
C1028835,bact,Waddlia chondrophila
C1031571,bact,Mannheimia
C1032649,bact,Mycobacterium tuberculosis complex
C1034048,bact,Bacillus clausii
C1035233,bact,Atopobium vaginae
C1035882,bact,Mycobacterium immunogenum
C1036094,bact,Chlamydophila abortus
C1036096,bact,Chlamydia suis
C1036097,bact,Simkania negevensis
C1038817,bact,Burkholderia cepacia complex
C1038818,bact,Burkholderia multivorans
C1040746,bact,Bacilli class
C1044637,bact,Lactobacillus mucosae
C1046230,bact,Actinomyces canis
C1047211,bact,Cyanobacteria
C1052355,bact,Porphyromonas gulae
C1056201,bact,Granulicatella
C1056265,bact,Flavobacteria class
C1056979,bact,Legionellales
C1057162,bact,Cupriavidus metallidurans
C1057550,bact,Oscillospira
C1058216,bact,Roseiflexus
C1061106,bact,Enterobacteriaceae sp.
C1063947,bact,Nocardia veterana
C1065064,bact,Ureaplasma parvum
C1065477,bact,Aeromonadales
C1066168,bact,Pseudomonas aeruginosa group
C1069757,bact,Turicella
C1070674,bact,Thermosynechococcus elongatus
C1073048,bact,Corynebacterium efficiens
C1077092,bact,Anaeromyxobacter dehalogenans
C1079261,bact,Cyanobium
C1079626,bact,Laribacter hongkongensis
C1079817,bact,Sneathia
C1080663,bact,Bacteroidales
C1080666,bact,Family Prevotellaceae
C1080726,bact,Planktothrix agardhii
C1080735,bact,Lactobacillus paracasei
C1080736,bact,Alloiococcus
C1081565,bact,Streptomyces verticillus
C1083844,bact,Leucobacter
C1084938,bact,Mesorhizobium
C1084989,bact,Streptococcus infantis
C1086360,bact,Chlamydophila felis
C1093925,bact,Macrococcus
C1094922,bact,Sphingobacteria
C1136217,bact,"Neisseria meningitidis, Serogroup B"
C1136218,bact,"Neisseria meningitidis, Serogroup C"
C1187839,bact,Burkholderia cenocepacia
C1189832,bact,Exiguobacterium antarcticum
C1190054,bact,Thermocrinis albus
C1193153,bact,Gallibacterium
C1193713,bact,Chromohalobacter salexigens
C1210563,bact,Clostridiales
C1210564,bact,Lachnospiraceae
C1210581,bact,Lactobacillales
C1214082,bact,Turicibacter
C1215729,bact,Streptomyces laceyi
C1216672,bact,Desulfovibrionaceae
C1223003,bact,Rhodobacterales
C1223722,bact,Cryocola
C1225498,bact,Candidatus Mycoplasma haemominutum
C1227864,bact,Staphylococcus nepalensis
C1229075,bact,Faecalibacterium
C1231917,bact,Mycobacterium chimaera
C1254144,bact,Firmicutes
C1257868,bact,Yersinia ruckeri
C1264774,bact,Acinetobacter species
C1264842,bact,Diarrheagenic Escherichia coli
C1264905,bact,Salmonella gallinarum
C1265122,bact,Serratia species
C1265139,bact,"Shigella flexneri, serovar 2a"
C1265175,bact,Vancomycin-Resistant Enterococci
C1265186,bact,Flavobacterium species
C1265191,bact,"Haemophilus influenzae, not B"
C1265210,bact,Lactobacillus species
C1265234,bact,Nontuberculous Mycobacteria
C1265249,bact,Mycoplasma species
C1265277,bact,Pseudomonas species
C1265284,bact,Staphylococcus species
C1265292,bact,Methicillin-Resistant Staphylococcus aureus
C1265293,bact,"Staphylococcus, coagulase positive"
C1265294,bact,Streptococcus species
C1265335,bact,Chlamydophila pecorum
C1269175,bact,Staphylococcus capitis
C1275758,bact,Salmonella enterica subsp. houtenae
C1275771,bact,Salmonella enterica subsp. salamae
C1295736,bact,Actinomyces sp.
C1295738,bact,Aeromonas species
C1295765,bact,Helicobacter species
C1295789,bact,Escherichia coli serogroup O26
C1295790,bact,Escherichia coli serogroup O111
C1295823,bact,Enterococcus sp.
C1295827,bact,Photorhabdus species
C1295845,bact,Lactococcus species
C1295863,bact,Mycobacterium species
C1295864,bact,Neisseria species
C1295886,bact,Streptomyces species
C1295917,bact,Prevotella species
C1295930,bact,Bartonella species
C1295935,bact,Chlamydia species
C1299043,bact,Salmonella species
C1299078,bact,Bacillus species
C1299785,bact,CAR bacillus
C1319192,bact,Vancomycin resistant Staphylococcus aureus
C1319979,bact,Escherichia coli O104
C1320012,bact,Picorna-like virus
C1320045,bact,Escherichia coli serogroup O55
C1320048,bact,Escherichia coli serogroup O86
C1328893,bact,Haemophilus influenzae biogroup aegyptius
C1441003,bact,Neisseria meningitidis A
C1441158,bact,"Rickettsia, typhus group"
C1444090,bact,Resistant bacteria
C1444096,bact,ESBL
C1444097,bact,ESBL Escherichia coli
C1444104,bact,Penicillin resistant Streptococcus pneumoniae
C1456432,bact,Actinobacteria phylum
C1469112,bact,Candidatus Mycoplasma haematoparvum
C1482674,bact,Veillonella montpellierensis
C1483546,bact,Longispora albida
C1485659,bact,Mycoplasma coccoides
C1490589,bact,Akkermansia
C1490590,bact,Akkermansia muciniphila
C1500563,bact,Sulfurovum
C1512715,bact,"Infectious Agent, Bacteria"
C1531953,bact,Fastidious bacterium
C1532614,bact,Obligate intracellular bacteria
C1532691,bact,Streptococcus pneumoniae serotype 1
C1532741,bact,Facultative anaerobic bacteria
C1532934,bact,Strict anaerobic bacteria
C1533182,bact,"Rickettsia, spotted fever group"
C1541907,bact,"Beta-hemolytic Streptococcus, group A"
C1562784,bact,Enteropathogenic bacteria
C1562804,bact,Diffusely Adherent Escherichia coli
C1563018,bact,Form-bacillus
C1563238,bact,Bacteroides fragilis group
C1623724,bact,Phylum Spirochaetes
C1629836,bact,Lactobacillus rhamnosus GG
C1634514,bact,Bacteroidetes (class)
C1635274,bact,Methicillin susceptible Staphylococcus aureus
C1652223,bact,bacterium B
C1659376,bact,Brucella species
C1687130,bact,Salinispora tropica
C1690490,bact,Zoonotic bacteria
C1894667,bact,Rapidithrix thailandica
C1898603,bact,Burkholderia oklahomensis
C1899938,bact,Candidatus Mycoplasma turicensis
C1909121,bact,Candidatus Mycoplasma haemobos
C1920627,bact,Pelosinus fermentans
C1927848,bact,Parabacteroides
C1946702,bact,Helicobacter macacae
C1979924,bact,Meningitidis
C1979958,bact,Paratyphi
C1980009,bact,Typhi
C2274359,bact,Prevotella amnii
C2275022,bact,Scytonema varium
C2289442,bact,Actinomyces massiliensis
C2292616,bact,Candidatus Neoehrlichia
C2301323,bact,Mycobacterium riyadhense
C2301657,bact,Acinetobacter soli
C2308258,bact,Sediminibacterium
C2315643,bact,Francisella tularensis subspecies japonica
C2316069,bact,"Brucella abortus, vaccinal strain RB51 (organism)"
C2369992,bact,Align
C2584567,bact,Ruminococcaceae
C2585025,bact,Staphylococcus equorum equorum
C2658870,bact,Blautia
C2659813,bact,Butyricimonas
C2662372,bact,Butyricicoccus
C2665061,bact,bacterium 151
C2717874,bact,Uropathogenic Escherichia coli
C2790914,bact,Mycoplasma leachii
C2828040,bact,Aerobic Gram Negative Bacillus
C2828063,bact,Salmonella Serotype Newport
C2828067,bact,Salmonella Serotype Typhi
C2936798,bact,Class Mollicutes
C2960746,bact,Carbapenem resistant Acinetobacter
C3179193,bact,Mollicutes
C3266394,bact,Escherichia coli serogroup O149
C3266560,bact,Escherichia coli serogroup O7
C3348332,bact,bacterium 8
C3380118,bact,Trueperella
C3386367,bact,Haemophilus sputorum
C3423284,bact,Leptotrichiaceae
C3448422,bact,Bacillus sp. MPTK 712
C3557255,bact,Erysipelotrichia
C3686470,bact,Spiral bacterium
C3839283,bact,Mycobacterium avium subspecies hominissuis
C3871190,bact,Citrobacter sp.
C3900050,bact,Anaerobic Coccus
C3945544,bact,bacterium LF-3
C3946476,bact,Lachnoclostridium
C4039163,bact,Carbapenem-Resistant Enterobacteriaceae
C4039743,bact,Multidrug resistant Pseudomonas aeruginosa
C4040100,bact,Methicillin resistant Staphylococcus
C4047411,bact,Multidrug resistant Acinetobacter baumannii
C4055471,bact,Anaerobic Gram Positive Bacteria
C4075643,bact,Multiple drug-resistant Escherichia coli
C4076168,bact,Multi drug resistant bacteria
C4193625,bact,Streptomyces conglobatus
C4275270,bact,Carbapenem resistant Acinetobacter baumannii
C4277510,bact,Extraintestinal Pathogenic Escherichia coli
C4279918,bact,Lactobacillus GG
C4289990,bact,Aerobic Gram-Negative Coccobacillus
C4304864,bact,Staphylococcus intermedius group
C4442505,bact,Mediterranea
C4472933,bact,Salinivibrio sp.
C4511877,bact,Carbapenem resistant Pseudomonas aeruginosa
C4511883,bact,Fluoroquinolone resistant Campylobacter
C4518833,bact,Escherichia coli serogroup O
