cui,type,name
C0009516,aapp,Complement component C4
C0009519,aapp,Complement component C5
C0009521,aapp,Complement C5a
C0009523,aapp,Complement component C6
C0009545,aapp,Complement Membrane Attack Complex
C0009552,aapp,Complement Receptor Type 1
C0009629,aapp,Conalbumin
C0009630,aapp,Concanavalin A
C0009915,aapp,Contractile Proteins
C0010012,aapp,Core Protein V
C0010132,aapp,Corticotropin-Releasing Hormone
C0010192,aapp,Cosyntropin
C0010286,aapp,Creatine
C0010287,aapp,Creatine Kinase
C0010288,aapp,Creatine kinase isoenzyme
C0010289,aapp,"Creatine Kinase, BB Form"
C0010290,aapp,Creatine Kinase MB Isoenzyme
C0010291,aapp,"Creatine Kinase, MM Form"
C0010377,aapp,Crotoxin
C0010422,aapp,Crystallins
C0010461,aapp,Cu-Zn Superoxide Dismutase
C0010531,aapp,Cyclic AMP-Dependent Protein Kinases
C0010536,aapp,Cyclic GMP-Dependent Protein Kinases
C0010590,aapp,Cycloserine
C0010592,aapp,Cyclosporine
C0010594,aapp,Cyclosporins
C0010640,aapp,Cystathionine
C0010644,aapp,Cystatin A
C0010646,aapp,Cystatins
C0010654,aapp,Cysteine
C0010656,aapp,caspase
C0010661,aapp,Cysteine Endopeptidases
C0010682,aapp,Cystine
C0010723,aapp,Cytidine Deaminase
C0010744,aapp,Cytochromes b
C0010746,aapp,Cytochromes b5
C0010749,aapp,Cytochromes c
C0010760,aapp,CYTOCHROME C OXIDASE
C0010762,aapp,Cytochrome P450
C0010763,aapp,Cytochrome P-450 CYP2E1
C0010798,aapp,Cytochromes
C0010803,aapp,Cytokeratin
C0010805,aapp,Cytokeratin 18
C0010808,aapp,Cytokeratin 8
C0010852,aapp,Cytoskeletal Proteins
C0010934,aapp,Dactinomycin
C0011486,aapp,Deoxycytidine Kinase
C0011513,aapp,Deoxyribonuclease BamHI
C0011516,aapp,Deoxyribonuclease EcoRI
C0011519,aapp,Deoxyribonuclease I
C0011522,aapp,Deoxyribonucleases
C0011523,aapp,Type I site-specific deoxyribonuclease
C0011524,aapp,Type II site-specific deoxyribonuclease
C0011696,aapp,Desmin
C0011701,aapp,desmopressin
C0011702,aapp,Desmosine
C0011961,aapp,Diaminopimelic Acid
C0012020,aapp,Diazooxonorleucine
C0012177,aapp,Dietary Proteins
C0012274,aapp,Dihydroorotase
C0012314,aapp,Dihydropteroate Synthase
C0012408,aapp,Dimethylallyltranstransferase
C0012512,aapp,Dipeptides
C0012524,aapp,Catechol Oxidase
C0012547,aapp,Diphtheria Antitoxin
C0012550,aapp,Diphtheria Toxin
C0012610,aapp,Disaccharidases
C0012863,aapp,Topoisomerase II
C0012873,aapp,DNA Modification Methylases
C0012881,aapp,DNA Nucleotidylexotransferase
C0012882,aapp,DNA Nucleotidyltransferases
C0012883,aapp,DNA Photolyase
C0012888,aapp,DNA Polymerase I
C0012890,aapp,DNA Polymerase III
C0012892,aapp,DNA-Directed DNA Polymerase
C0012906,aapp,DNA Restriction Enzymes
C0012910,aapp,DNA Restriction-Modification Enzymes
C0012920,aapp,"DNA Topoisomerases, Type I"
C0012940,aapp,DNA-Binding Proteins
C0013023,aapp,Dopa
C0013352,aapp,Dynein ATPase
C0013355,aapp,Dynorphins
C0013508,aapp,Echinomycin
C0013603,aapp,Edeine
C0013700,aapp,Egg Proteins
C0013705,aapp,Egg White Proteins
C0013708,aapp,Yolk Proteins
C0013729,aapp,Eukaryotic Initiation Factor-2
C0013733,aapp,"Eukaryotic Initiation Factor-2, alpha Subunit"
C0013765,aapp,Elastin
C0014025,aapp,Enalapril
C0014063,aapp,Myelin Basic Proteins
C0014128,aapp,Endochitinase
C0014143,aapp,endodeoxyribonuclease
C0014158,aapp,Endo-beta-N-Acetylglucosaminidase F
C0014159,aapp,Endo-beta-N-Acetylglucosaminidase H
C0014230,aapp,endonuclease
C0014241,aapp,Endoribonucleases
C0014242,aapp,Endorphins
C0014294,aapp,"Enkephalin, Leucine"
C0014298,aapp,Enkephalins
C0014354,aapp,Enterobactin
C0014361,aapp,Glucagon-Like Peptides
C0014366,aapp,ENTEROPEPTIDASE
C0014405,aapp,Enviomycin
C0014436,aapp,Enzyme Precursors
C0014559,aapp,Epimerases
C0014628,aapp,Epoxide hydrolase
C0014822,aapp,Erythropoietin
C0014894,aapp,Esterases
C0015023,aapp,Ethionine
C0015278,aapp,"Glucan 1,4-alpha-Glucosidase"
C0015284,aapp,exodeoxyribonuclease
C0015296,aapp,Exonuclease
C0015301,aapp,Exoribonucleases
C0015491,aapp,factor IX
C0015494,aapp,Factor IXa
C0015498,aapp,Factor V
C0015501,aapp,Factor Va
C0015502,aapp,factor VII
C0015505,aapp,Factor VIIa
C0015506,aapp,Factor VIII
C0015514,aapp,Factor VIIIa
C0015518,aapp,factor X
C0015520,aapp,Factor Xa
C0015522,aapp,Factor XI
C0015524,aapp,Factor XIa
C0015525,aapp,Factor XII
C0015527,aapp,Factor XIIa
C0015528,aapp,factor XIII
C0015683,aapp,Fatty-acid synthase
C0015775,aapp,feline leukemia virus protein p27
C0015861,aapp,Ferrichrome
C0015879,aapp,Ferritin
C0015880,aapp,FERROCHELATASE
C0015936,aapp,Fetal Hemoglobin
C0015950,aapp,Fetal Proteins
C0015980,aapp,Interferon-beta
C0015982,aapp,Fibrin
C0016004,aapp,Fibrin Tissue Adhesive
C0016006,aapp,Fibrinogen
C0016011,aapp,Platelet Glycoprotein GPIIb-IIIa Complex
C0016016,aapp,Plasmin
C0016022,aapp,Fibrinopeptide A
C0016023,aapp,Fibrinopeptide B
C0016026,aapp,Fibroblast Growth Factor
C0016055,aapp,Fibronectins
C0016069,aapp,Ficain
C0016194,aapp,Flagellin
C0016223,aapp,Flavoproteins
C0016787,aapp,Fucosidase
C0016790,aapp,Fucosyltransferase
C0016829,aapp,Fungal Proteins
C0016890,aapp,G-Actin
C0016904,aapp,gamma-Aminobutyric Acid
C0016925,aapp,"Fusion Proteins, gag-pol"
C0016937,aapp,GALACTOKINASE
C0016944,aapp,Galactosaminidases
C0016953,aapp,UTP-Hexose-1-Phosphate Uridylyltransferase
C0016955,aapp,Galactosidase
C0016964,aapp,Galactosyltransferases
C0017007,aapp,Gamma globulin
C0017030,aapp,gamma-Crystallins
C0017037,aapp,Glutamate-Cysteine Ligase
C0017040,aapp,Gamma-glutamyl transferase
C0017055,aapp,gamma-Tropomyosin
C0017056,aapp,gamma-Tubulin
C0017132,aapp,Gastric Inhibitory Polypeptide
C0017135,aapp,Gastric Mucins
C0017151,aapp,Gastrins
C0017237,aapp,Gelatin
C0017278,aapp,"Gene Products, env"
C0017279,aapp,"Gene Products, gag"
C0017280,aapp,"Gene Products, nef"
C0017281,aapp,"Gene Products, pol"
C0017282,aapp,"Gene Products, rev"
C0017343,aapp,"Genes, env"
C0017360,aapp,pol genes
C0017371,aapp,Viral structural gene
C0017622,aapp,Gliadin
C0017626,aapp,Glial Fibrillary Acidic Protein
C0017645,aapp,Globin
C0017649,aapp,Globulins
C0017687,aapp,Glucagon
C0017713,aapp,Glucokinase
C0017724,aapp,Glucosaminidases
C0017730,aapp,Glucose Dehydrogenases
C0017735,aapp,GLUCOSE OXIDASE
C0017742,aapp,Glucose Transporter
C0017755,aapp,GLUCOSE-6-PHOSPHATASE
C0017757,aapp,Glucosephosphate Dehydrogenase
C0017759,aapp,Glucosephosphate Isomerase
C0017764,aapp,GLUCOSIDASE
C0017768,aapp,GLUCOSYLCERAMIDASE
C0017772,aapp,Glucosyltransferases
C0017776,aapp,Beta-glucuronidase
C0017785,aapp,Glutamate Decarboxylase
C0017786,aapp,Glutamate Dehydrogenase
C0017789,aapp,Glutamates
C0017796,aapp,Glutaminase
C0017797,aapp,Glutamine
C0017801,aapp,Glutamate-Ammonia Ligase
C0017817,aapp,Glutathione
C0017822,aapp,GLUTATHIONE PEROXIDASE
C0017824,aapp,Glutathione Reductase
C0017837,aapp,Glutathione S-Transferase
C0017853,aapp,"Hemoglobin, Glycosylated"
C0017857,aapp,Glyceraldehyde-3-Phosphate Dehydrogenases
C0017868,aapp,Glycerol Kinase
C0017875,aapp,Glycerol-3-Phosphate Dehydrogenase
C0017890,aapp,Glycine
C0017903,aapp,Glycochenodeoxycholic Acid
C0017916,aapp,Phosphorylases
C0017932,aapp,Glycogen (Starch) Synthase
C0017953,aapp,Glycopeptides
C0017954,aapp,Glycophorin
C0017955,aapp,Glycophorin A
C0017957,aapp,Glycophorin B
C0017958,aapp,Glycophorin C
C0017968,aapp,Glycoproteins
C0017976,aapp,Glycoside Hydrolases
C0017983,aapp,Glycine-tRNA Ligase
C0017984,aapp,Glycylglycine
C0018062,aapp,Chorionic Gonadotropin
C0018066,aapp,Pituitary Gonadotropins
C0018296,aapp,Guanosine Triphosphate Phosphohydrolases
C0018324,aapp,GUANINE DEAMINASE
C0018358,aapp,Guanylate Cyclase
C0018364,aapp,Ribonuclease T1
C0018437,aapp,Proton-Translocating ATPases
C0018440,aapp,Proton Pump
C0018595,aapp,Haptoglobins
C0018847,aapp,Heat Shock Protein 27
C0018850,aapp,Heat shock proteins
C0018969,aapp,Heme Oxygenase (Decyclizing)
C0018974,aapp,Hemeproteins
C0018999,aapp,Hemocyanin
C0019016,aapp,Hemoglobin A
C0019018,aapp,Glycosylated hemoglobin A
C0019043,aapp,Sickle Hemoglobin
C0019046,aapp,Hemoglobin
C0019067,aapp,Hemopexin
C0019113,aapp,Hemosiderin
C0019137,aapp,Heparin Cofactor II
C0019353,aapp,Herpes Simplex Virus Protein Vmw65
C0019472,aapp,HEXOKINASE
C0019475,aapp,Hexokinase 2
C0019487,aapp,Hexose Transporter
C0019534,aapp,High Mobility Group Proteins
C0019573,aapp,Hirudin
C0019587,aapp,Amine Oxidase (Copper-Containing)
C0019602,aapp,Histidine
C0019611,aapp,Histidine-tRNA Ligase
C0019629,aapp,Histocompatibility Antigens Class I
C0019630,aapp,Histocompatibility Antigens Class II
C0019643,aapp,Histone Deacetylase
C0019644,aapp,Histone H1
C0019646,aapp,Histone H2a
C0019647,aapp,Histone H3
C0019648,aapp,Histone H4
C0019652,aapp,Histones
C0019683,aapp,HIV Antibodies
C0019686,aapp,HIV Antigens
C0019691,aapp,HIV Envelope Protein gp120
C0019692,aapp,HIV Envelope Protein gp41
C0019695,aapp,"rev Gene Products, Human Immunodeficiency Virus"
C0019721,aapp,HLA Antigens
C0019733,aapp,HLA-A2 Antigen
C0019759,aapp,HLA-DP Antigens
C0019761,aapp,HLA-DQ Antigens
C0019763,aapp,HLA-DR alpha-Chains
C0019764,aapp,HLA-DR Antigens
C0019796,aapp,HMGB1 Protein
C0019799,aapp,HMGN2 Protein
C0019822,aapp,HN Protein
C0019878,aapp,homocysteine
C0019892,aapp,Homoserine
C0019895,aapp,Homoserine Dehydrogenase
C0019929,aapp,Hormone Receptor
C0019941,aapp,Horseradish Peroxidase
C0020197,aapp,Hyaluronidase
C0020239,aapp,Hydro-Lyases
C0020284,aapp,Hydrogenase
C0020289,aapp,Hydrolase
C0020331,aapp,3-Hydroxybutyrate Dehydrogenase
C0020364,aapp,Mixed Function Oxygenases
C0020374,aapp,Hydroxymethylglutaryl-CoA reductase
C0020375,aapp,Hydroxymethylglutaryl-CoA Synthase
C0020388,aapp,Hydroxyproline
C0020392,aapp,Hydroxysteroid Dehydrogenases
C0020687,aapp,Hypoxanthine Phosphoribosyltransferase
C0020731,aapp,Pertussis Toxin
C0020835,aapp,Immunoglobulin A
C0020838,aapp,Secretory Immunoglobulin A
C0020840,aapp,IgA1
C0020841,aapp,IgA2
C0020843,aapp,Immunoglobulin D
C0020846,aapp,Immunoglobulin E
C0020852,aapp,Immunoglobulin G
C0020855,aapp,Immunoglobulin IgG1
C0020856,aapp,Immunoglobulin IgG2
C0020857,aapp,IgG2A
C0020858,aapp,IgG2B
C0020861,aapp,Immunoglobulin M
C0020931,aapp,Imino Acids
C0020960,aapp,Immune Sera
C0021008,aapp,Immunoglobulin Constant Regions
C0021013,aapp,Immunoglobulin Idiotypes
C0021017,aapp,Immunoglobulin Isotypes
C0021024,aapp,Complementarity Determining Regions
C0021027,aapp,Immunoglobulins
C0021031,aapp,Fab Immunoglobulins
C0021032,aapp,Immunoglobulin Fc Fragments
C0021033,aapp,Immunoglobulin gamma-Chains
C0021034,aapp,Immunoglobulin Heavy Chains
C0021036,aapp,Immunoglobulin kappa-Chains
C0021037,aapp,Immunoglobulin lambda-Chains
C0021038,aapp,Immunoglobulin Light Chains
C0021040,aapp,Immunoglobulin mu-Chains
C0021072,aapp,Immunoproteins
C0021088,aapp,IMP Dehydrogenase
C0021463,aapp,INHIBIN
C0021641,aapp,Insulin
C0021642,aapp,Insulin A Chain
C0021659,aapp,"Insulin, Lente"
C0021662,aapp,"Insulin, Protamine Zinc"
C0021665,aapp,Insulin-Like Growth Factor I
C0021666,aapp,insulin-like growth factor 2
C0021669,aapp,Insulinase
C0021699,aapp,Integral Membrane Proteins
C0021701,aapp,Integrins
C0021734,aapp,Interferon Alfa-2a
C0021735,aapp,Interferon Alfa-2b
C0021740,aapp,Recombinant Interferon-gamma
C0021743,aapp,Interferon Type I
C0021745,aapp,Interferon Type II
C0021747,aapp,Interferons
C0021753,aapp,Interleukin-1 beta
C0021755,aapp,Interleukin-1
C0021756,aapp,Interleukin-2
C0021757,aapp,Interleukin-3
C0021758,aapp,Interleukin-4
C0021759,aapp,Interleukin-5
C0021760,aapp,Interleukin-6
C0021761,aapp,Interleukin-7
C0021764,aapp,Interleukins
C0021769,aapp,Intermediate Filament Proteins
C0021918,aapp,Intrinsic factor
C0022009,aapp,Ion Channel
C0022159,aapp,Isocitrate Lyase
C0022192,aapp,Isoleucine
C0022194,aapp,Isoleucine-tRNA Ligase
C0022202,aapp,Isomerase
C0022453,aapp,K-Casein
C0022454,aapp,K-p NPPase
C0022478,aapp,Kininogenase
C0022564,aapp,Keratin
C0022709,aapp,Peptidyl-Dipeptidase A
C0022714,aapp,Kinins
C0022818,aapp,Kynurenine
C0022896,aapp,Lac Repressors
C0022912,aapp,Lactalbumin
C0022917,aapp,Lactate Dehydrogenase
C0022918,aapp,lactate dehydrogenase B
C0022920,aapp,Lactic dehydrogenase isoenzyme
C0022942,aapp,Lactoferrin
C0022948,aapp,LACTOPEROXIDASE
C0022984,aapp,Laminin
C0023043,aapp,Large T-Antigen
C0023194,aapp,Phosphatidylcholine-Sterol O-Acyltransferase
C0023204,aapp,"Receptors, Lectin"
C0023206,aapp,Lectin
C0023401,aapp,Leucine
C0023402,aapp,Leucine Aminopeptidase
C0023570,aapp,Levodopa
C0023607,aapp,Luteinizing Hormone
C0023610,aapp,Gonadorelin
C0023689,aapp,Ligase
C0023764,aapp,Lipase
C0023783,aapp,DIHYDROLIPOAMIDE DEHYDROGENASE
C0023814,aapp,"Lipoproteins, HDL3"
C0023816,aapp,LIPOPROTEIN LIPASE
C0023820,aapp,Lipoproteins
C0023821,aapp,High Density Lipoproteins
C0023823,aapp,Low-Density Lipoproteins
C0023825,aapp,Very low density lipoprotein
C0023832,aapp,beta-Lipotropin
C0023836,aapp,Lipoxygenase-2
C0023837,aapp,Lipoxygenase
C0024075,aapp,Luciferases
C0024188,aapp,Lyase
C0024284,aapp,Lymphocytotoxic Antibodies
C0024297,aapp,Lymphokines
C0024320,aapp,Tumor Necrosis Factor-Beta
C0024337,aapp,Lysine
C0024361,aapp,Lysophospholipase
C0024370,aapp,Lysostaphin
C0024375,aapp,Protein-Lysine 6-Oxidase
C0024376,aapp,Lysine-tRNA Ligase
C0024420,aapp,Macroglobulins
C0024429,aapp,Migration Inhibitory Factor
C0024512,aapp,"Major Core Proteins, Viral"
C0024518,aapp,Major Histocompatibility Complex
C0024544,aapp,Malate Dehydrogenase
C0024708,aapp,Manganese Superoxide Dismutase
C0024746,aapp,Mannosidase
C0024750,aapp,Mannosyltransferases
C0024773,aapp,Microtubule-Associated Protein 2
C0025234,aapp,Melitten
C0025241,aapp,Melphalan
C0025248,aapp,Membrane Glycoproteins
C0025250,aapp,Neprilysin
C0025252,aapp,Membrane Proteins
C0025543,aapp,Metalloproteases
C0025544,aapp,Metalloproteins
C0025545,aapp,Metallothionein
C0025548,aapp,Metallothionein I
C0025550,aapp,Metallothionein IIA
C0025635,aapp,Methemoglobin
C0025636,aapp,Methemoglobin Reductase
C0025646,aapp,Methionine
C0025653,aapp,Methionine-tRNA Ligase
C0025741,aapp,Methyldopa
C0025831,aapp,Methyltransferase
C0025852,aapp,Metmyoglobin
C0025965,aapp,Micrococcal Nuclease
C0025978,aapp,Microfilament Proteins
C0026027,aapp,Microsomal Epoxide Hydrolase
C0026042,aapp,Microtubule Proteins
C0026045,aapp,Microtubule-Associated Proteins
C0026138,aapp,Milk Proteins
C0026384,aapp,Molecular Vaccines
C0026452,aapp,Monoacylglycerol Lipases
C0026454,aapp,Monoamine Oxidase
C0026456,aapp,Monoamine Oxidase B
C0026594,aapp,motilin
C0026667,aapp,Melanocyte stimulating hormone
C0026682,aapp,Mucins
C0026741,aapp,Multienzyme Complexes
C0026794,aapp,Muramidase
C0026832,aapp,Muscle Proteins
C0026972,aapp,Myelin Proteins
C0027015,aapp,Myeloma Proteins
C0027021,aapp,Peroxidase
C0027078,aapp,Myoglobin
C0027096,aapp,Myosin ATPase
C0027100,aapp,Myosin Heavy Chains
C0027103,aapp,Myosin Type II
C0027108,aapp,Myosin Light Chains
C0027120,aapp,Myosin Light Chain Kinase
C0027203,aapp,N-Acetylmuramoyl-L-alanine Amidase
C0027215,aapp,N-Cadherins
C0027228,aapp,N-Formylmethionine
C0027229,aapp,N-Formylmethionine Leucyl-Phenylalanine
C0027280,aapp,NAD(P)H Dehydrogenase (Quinone)
C0027293,aapp,Cytochrome c Reductase
C0027310,aapp,NADPH-Ferrihemoprotein Reductase
C0027312,aapp,NADPH Dehydrogenase
C0027385,aapp,Naphthol AS D Esterase
C0027481,aapp,Atrial Natriuretic Factor
C0027597,aapp,Zinostatin
C0027600,aapp,Neoglycoproteins
C0027642,aapp,Neoplasm Proteins
C0027752,aapp,Nerve Growth Factor
C0027754,aapp,Nerve Growth Factors
C0027758,aapp,S100 Proteins
C0027759,aapp,Nerve Tissue Proteins
