cui,type,name
C0025268,neop,Multiple Endocrine Neoplasia Type 2a
C0025286,neop,Meningioma
C0025500,neop,Mesothelioma
C0026277,neop,Mixed Salivary Gland Tumor
C0026640,neop,Mouth Neoplasms
C0026683,neop,Mucocele
C0026764,neop,Multiple Myeloma
C0026948,neop,Mycosis Fungoides
C0026987,neop,Myelofibrosis
C0027022,neop,Myeloproliferative disease
C0027043,neop,Myoblastoma
C0027070,neop,Myoepithelioma
C0027149,neop,Myxoma
C0027439,neop,Nasopharyngeal Neoplasms
C0027627,neop,Neoplasm Metastasis
C0027651,neop,Neoplasms
C0027653,neop,Neoplasms by Site
C0027654,neop,Embryonal Neoplasm
C0027659,neop,"Neoplasms, Experimental"
C0027663,neop,"Neoplasms, Multiple Primary"
C0027668,neop,"Neoplasms, Vascular Tissue"
C0027671,neop,Neoplastic Processes
C0027672,neop,"Neoplastic Syndromes, Hereditary"
C0027708,neop,Nephroblastoma
C0027809,neop,Neurilemmoma
C0027819,neop,Neuroblastoma
C0027831,neop,Neurofibromatosis 1
C0027832,neop,Neurofibromatosis 2
C0027960,neop,Nevus
C0027962,neop,Melanocytic nevus
C0028433,neop,Nose Neoplasms
C0029423,neop,Cartilaginous exostosis
C0029463,neop,Osteosarcoma
C0029925,neop,Ovarian Carcinoma
C0030297,neop,Pancreatic Neoplasm
C0030354,neop,Papilloma
C0030421,neop,Paraganglioma
C0030472,neop,Paraneoplastic Syndromes
C0030581,neop,Parotid Neoplasms
C0031511,neop,Pheochromocytoma
C0032019,neop,Pituitary Neoplasms
C0032131,neop,Plasmacytoma
C0032463,neop,Polycythemia Vera
C0032580,neop,Adenomatous Polyposis Coli
C0032927,neop,Precancerous Conditions
C0033375,neop,Prolactinoma
C0033578,neop,Prostatic Neoplasms
C0034885,neop,Rectal Neoplasms
C0035288,neop,"Reticuloendotheliosis, X-linked"
C0035335,neop,Retinoblastoma
C0035412,neop,Rhabdomyosarcoma
C0036220,neop,Kaposi Sarcoma
C0036631,neop,Seminoma
C0037286,neop,Skin Neoplasms
C0037579,neop,Soft Tissue Neoplasms
C0037999,neop,Splenic Neoplasms
C0038356,neop,Stomach Neoplasms
C0039101,neop,synovial sarcoma
C0039538,neop,Teratoma
C0039590,neop,Testicular Neoplasms
C0040100,neop,Thymoma
C0040136,neop,Thyroid Neoplasm
C0040137,neop,Thyroid Nodule
C0040422,neop,Tonsillar Neoplasms
C0041341,neop,Tuberous Sclerosis
C0042076,neop,Urologic Neoplasms
C0042133,neop,Uterine Fibroids
C0043346,neop,Xeroderma Pigmentosum
C0079218,neop,"Fibromatosis, Aggressive"
C0079731,neop,B-Cell Lymphomas
C0079744,neop,Diffuse Large B-Cell Lymphoma
C0079758,neop,"Lymphoma, Mixed-Cell, Follicular"
C0079772,neop,T-Cell Lymphoma
C0079773,neop,"Lymphoma, T-Cell, Cutaneous"
C0079774,neop,Peripheral T-Cell Lymphoma
C0085090,neop,"Lymphoma, AIDS-Related"
C0085136,neop,Central Nervous System Neoplasms
C0085138,neop,Choroid Plexus Neoplasms
C0085164,neop,"Leukemia, Feline"
C0085165,neop,Enzootic bovine leukosis
C0085167,neop,Granular cell tumor
C0085183,neop,"Neoplasms, Second Primary"
C0085668,neop,Secondary carcinoma
C0085669,neop,Acute leukemia
C0086404,neop,Experimental Hepatoma
C0086692,neop,Benign Neoplasm
C0149782,neop,Squamous cell carcinoma of lung
C0149826,neop,gastric adenoma
C0149925,neop,Small cell carcinoma of lung
C0149978,neop,Adenocarcinoma of rectum
C0151546,neop,Oral Cavity Carcinoma
C0151779,neop,Cutaneous Melanoma
C0152013,neop,Adenocarcinoma of lung (disorder)
C0153349,neop,Malignant neoplasm of tongue
C0153381,neop,Malignant neoplasm of mouth
C0153382,neop,Malignant neoplasm of oropharynx
C0153392,neop,Malignant neoplasm of nasopharynx
C0153405,neop,Malignant neoplasm of pharynx
C0153426,neop,Malignant neoplasm of duodenum
C0153446,neop,Malignant neoplasm of anus
C0153452,neop,Malignant neoplasm of gallbladder
C0153561,neop,Kaposi's sarcoma of soft tissue
C0153567,neop,Uterine Cancer
C0153601,neop,Malignant neoplasm of penis
C0153633,neop,Malignant neoplasm of brain
C0153658,neop,Malignant neoplasm of endocrine gland
C0153662,neop,Malignant neoplasm of abdomen
C0153676,neop,Secondary malignant neoplasm of lung
C0153690,neop,Secondary malignant neoplasm of bone
C0154129,neop,Neoplastic disease of uncertain behavior
C0156369,neop,Uterine Polyp
C0162679,neop,Leukemic Infiltration
C0178874,neop,Tumor Progression
C0205650,neop,Papillary adenoma
C0205698,neop,Undifferentiated carcinoma
C0205748,neop,Dysplastic Nevus
C0205770,neop,Choroid Plexus Papilloma
C0205834,neop,"Meningiomas, Multiple"
C0205851,neop,Germ cell tumor
C0205874,neop,"Papilloma, Squamous Cell"
C0205875,neop,Papillomatosis
C0206180,neop,Ki-1+ Anaplastic Large Cell Lymphoma
C0206186,neop,"Leukoplakia, Hairy"
C0206623,neop,Adenosquamous carcinoma
C0206624,neop,Hepatoblastoma
C0206628,neop,Mesoblastic Nephroma
C0206630,neop,Endometrial Stromal Sarcoma
C0206633,neop,Angiomyolipoma
C0206635,neop,Myelolipoma
C0206643,neop,"Neoplasms, Fibrous Tissue"
C0206646,neop,"Fibromatosis, Abdominal"
C0206655,neop,Alveolar rhabdomyosarcoma
C0206656,neop,Embryonal Rhabdomyosarcoma
C0206658,neop,Smooth Muscle Tumor
C0206659,neop,Embryonal Carcinoma
C0206664,neop,Teratocarcinoma
C0206667,neop,Adrenal Cortical Adenoma
C0206669,neop,Hepatocellular Adenoma
C0206677,neop,Adenomatous Polyps
C0206681,neop,"Adenocarcinoma, Clear Cell"
C0206682,neop,Follicular thyroid carcinoma
C0206685,neop,Acinar Cell Carcinoma
C0206686,neop,Adrenocortical carcinoma
C0206693,neop,Medullary carcinoma
C0206694,neop,Mucoepidermoid Carcinoma
C0206695,neop,"Carcinoma, Neuroendocrine"
C0206696,neop,"Carcinoma, Signet Ring Cell"
C0206698,neop,Cholangiocarcinoma
C0206700,neop,"Cystadenocarcinoma, Papillary"
C0206703,neop,"Carcinoma, Giant Cell"
C0206704,neop,"Carcinoma, Large Cell"
C0206708,neop,Cervical Intraepithelial Neoplasia
C0206716,neop,Ganglioglioma
C0206717,neop,Olfactory Neuroblastoma
C0206720,neop,Squamous Cell Neoplasms
C0206721,neop,Inverted Papilloma
C0206735,neop,"Melanoma, Amelanotic"
C0206736,neop,"Nevus, Blue"
C0206739,neop,Epithelioid and spindle cell nevus
C0206743,neop,Rhabdoid Tumor
C0206754,neop,Neuroendocrine Tumors
C0220603,neop,Childhood Brain Neoplasm
C0220615,neop,Adult Acute Myeloblastic Leukemia
C0220630,neop,Adult Liver Carcinoma
C0220633,neop,Uveal melanoma
C0220650,neop,Metastatic malignant neoplasm to brain
C0220654,neop,Meningeal Carcinomatosis
C0220656,neop,Malignant ascites
C0221292,neop,Basophilic leukemia
C0235922,neop,Benign neoplasm of female breast
C0235974,neop,Pancreatic carcinoma
C0238198,neop,Gastrointestinal Stromal Tumors
C0238258,neop,Lymphangitis carcinomatosa
C0238348,neop,Squamous cell carcinoma of penis
C0238374,neop,"PITUITARY ADENOMA, NON-SECRETING"
C0238461,neop,Anaplastic thyroid carcinoma
C0238462,neop,Medullary carcinoma of thyroid
C0238463,neop,Papillary thyroid carcinoma
C0242379,neop,Malignant neoplasm of lung
C0242647,neop,Mucosa-Associated Lymphoid Tissue Lymphoma
C0243038,neop,"Carcinoma, Lewis Lung"
C0260037,neop,Multiple tumors
C0262584,neop,"Carcinoma, Small Cell"
C0262587,neop,Parathyroid Adenoma
C0272199,neop,Familial Hemophagocytic Lymphocytosis
C0276264,neop,Buschke-Lowenstein Tumor
C0276535,neop,AIDS with Kaposi's sarcoma
C0278484,neop,Malignant neoplasm of colon stage IV
C0278486,neop,Breast cancer stage II
C0278488,neop,Carcinoma breast stage IV
C0278504,neop,stage I non-small cell lung cancer
C0278512,neop,Metastatic osteosarcoma
C0278601,neop,Inflammatory Breast Carcinoma
C0278619,neop,Extramedullary Plasmacytoma
C0278620,neop,refractory plasma cell neoplasm
C0278678,neop,Metastatic Renal Cell Cancer
C0278688,neop,Stage IV Ovarian Carcinoma
C0278695,neop,recurrent neuroblastoma
C0278701,neop,Gastric Adenocarcinoma
C0278704,neop,Malignant Childhood Neoplasm
C0278738,neop,Stage IV Childhood Lymphoblastic Lymphoma
C0278775,neop,Recurrent Adult Liver Carcinoma
C0278805,neop,Small Intestinal Lymphoma
C0278838,neop,recurrent prostate cancer
C0278861,neop,Recurrent Thyroid Carcinoma
C0278864,neop,Growth Hormone-Producing Pituitary Gland Neoplasm
C0278881,neop,stage II melanoma
C0278883,neop,Metastatic melanoma
C0278996,neop,Malignant Head and Neck Neoplasm
C0279000,neop,Liver and Intrahepatic Biliary Tract Carcinoma
C0279068,neop,Childhood Solid Neoplasm
C0279530,neop,Malignant Bone Neoplasm
C0279565,neop,Invasive Lobular Breast Carcinoma
C0279606,neop,Childhood Hepatocellular Carcinoma
C0279626,neop,Squamous cell carcinoma of esophagus
C0279671,neop,Cervical Squamous Cell Carcinoma
C0279672,neop,Cervical Adenocarcinoma
C0279698,neop,Squamous cell carcinoma of nasopharynx
C0279702,neop,Conventional (Clear Cell) Renal Cell Carcinoma
C0279734,neop,pituitary eosinophilic adenoma
C0279980,neop,Extraosseous Ewings sarcoma-primitive neuroepithelial tumor
C0280100,neop,Solid Neoplasm
C0280141,neop,Acute Undifferentiated Leukemia
C0280313,neop,Squamous cell carcinoma of oropharynx
C0280317,neop,Tonsillar Squamous Cell Carcinoma
C0280449,neop,secondary acute myeloid leukemia
C0280734,neop,AIDS-related malignancies
C0280785,neop,Diffuse Astrocytoma
C0281361,neop,Adenocarcinoma of pancreas
C0282607,neop,Vascular Neoplasms
C0282612,neop,Prostatic Intraepithelial Neoplasias
C0302592,neop,Cervix carcinoma
C0333516,neop,Tumor necrosis
C0334044,neop,Dysplasia
C0334106,neop,Bowenoid papulosis
C0334121,neop,Inflammatory Myofibroblastic Tumor
C0334265,neop,Transitional Cell Neoplasm
C0334277,neop,"Adenocarcinoma, metastatic"
C0334287,neop,Fibrolamellar Hepatocellular Carcinoma
C0334296,neop,Solid carcinoma
C0334346,neop,Apocrine adenocarcinoma
C0334389,neop,Acinar cell adenoma
C0334438,neop,Superficial spreading malignant melanoma of skin
C0334463,neop,Malignant Fibrous Histiocytoma
C0334579,neop,Anaplastic astrocytoma
C0334607,neop,Psammomatous Meningioma
C0334634,neop,"Malignant lymphoma, lymphocytic, intermediate differentiation, diffuse"
C0334663,neop,Histiocytic sarcoma
C0334664,neop,Mast Cell Neoplasm
C0334701,neop,Equine sarcoid
C0338113,neop,Uterine Corpus Sarcoma
C0341823,neop,Epithelial tumor of ovary
C0343079,neop,"Milia, Multiple Eruptive"
C0343082,neop,Senile angioma
C0343115,neop,Skin Mastocytoma
C0343640,neop,African Burkitt's lymphoma
C0345832,neop,Neoplasm of small intestine
C0345893,neop,Juvenile polyposis syndrome
C0345904,neop,Malignant neoplasm of liver
C0345905,neop,Intrahepatic Cholangiocarcinoma
C0345950,neop,Primary malignant neoplasm of bronchus
C0345967,neop,Malignant mesothelioma
C0346087,neop,Endovascular papillary angioendothelioma
C0346153,neop,"Breast Cancer, Familial"
C0346156,neop,Benign neoplasm of breast
C0346208,neop,Vaginal intraepithelial neoplasia
C0346210,neop,Vulval intraepithelial neoplasia
C0346302,neop,Growth Hormone-Secreting Pituitary Adenoma
C0346306,neop,Pituitary microadenoma
C0346373,neop,Malignant melanoma of iris
C0346424,neop,Angiosarcoma of spleen
C0346429,neop,Multiple malignancy
C0346627,neop,Intestinal Cancer
C0346647,neop,Malignant neoplasm of pancreas
C0346957,neop,Disseminated Malignant Neoplasm
C0346976,neop,Secondary malignant neoplasm of pancreas
C0346979,neop,Secondary malignant neoplasm of bone marrow
C0347001,neop,Secondary malignant neoplasm of prostate
C0347129,neop,Anal intraepithelial neoplasia
C0347269,neop,Benign neoplasm of intestinal tract
C0347390,neop,Skin Papilloma
C0348374,neop,Malignant Central Nervous System Neoplasm
C0349458,neop,Cervical intraepithelial neoplasia grade 1
C0349459,neop,Cervical intraepithelial neoplasia grade 2
C0349530,neop,Early gastric cancer
C0349532,neop,Gastric lymphoma
C0349533,neop,Lymphoma of intestine
C0349566,neop,Squamous cell carcinoma of tongue
C0349604,neop,Intracranial Meningioma
C0376358,neop,Malignant neoplasm of prostate
C0376544,neop,Hematopoietic Neoplasms
C0376545,neop,Hematologic Neoplasms
C0431109,neop,Choroid Plexus Carcinoma
C0456844,neop,Light chain myeloma
C0456863,neop,High grade B-cell lymphoma
C0476089,neop,Endometrial Carcinoma
C0494165,neop,Secondary malignant neoplasm of liver
C0521158,neop,Recurrent tumor
C0541912,neop,Duodenal Cancer
C0543478,neop,Residual Tumor
C0549379,neop,Recurrent Carcinoma
C0549414,neop,Blast Cell Proliferation
C0549473,neop,Thyroid carcinoma
C0553580,neop,Ewings sarcoma
C0553723,neop,Squamous cell carcinoma of skin
C0555198,neop,Malignant Glioma
C0558355,neop,Tonsillar Carcinoma
C0558916,neop,Nasal and nasal-type NK/T-cell lymphoma
C0595989,neop,Carcinoma of larynx
C0596263,neop,Carcinogenesis
C0596978,neop,Mouse Leukemia
C0597645,neop,Viral Carcinogenesis
C0597646,neop,viral leukemia
C0598766,neop,Leukemogenesis
C0598798,neop,Lymphoid neoplasm
C0598894,neop,Monocytic leukemia
C0598934,neop,tumor growth
C0598935,neop,Tumor Initiation
C0599725,neop,colon growth
C0600139,neop,Prostate carcinoma
C0677886,neop,Epithelial ovarian cancer
C0677898,neop,invasive cancer
C0677930,neop,primary tumor
C0677932,neop,Progressive Neoplastic Disease
C0677936,neop,refractory cancer
C0677984,neop,Locally Advanced Malignant Neoplasm
C0678222,neop,Breast Carcinoma
C0684249,neop,Carcinoma of lung
C0685938,neop,Malignant neoplasm of gastrointestinal tract
C0686584,neop,Leukemia in remission
C0686619,neop,Secondary malignant neoplasm of lymph node
C0687702,neop,Cancer Remission
C0699753,neop,Cancer Relapse
C0699790,neop,Colon Carcinoma
C0699791,neop,Stomach Carcinoma
C0699893,neop,Skin carcinoma
C0740345,neop,Germ Cell Cancer
C0740372,neop,Gastrointestinal lymphoma
C0740457,neop,Malignant neoplasm of kidney
C0741899,neop,Poorly differentiated carcinoma
C0742472,neop,cns lymphoma
C0742558,neop,colon cancer liver metastasis
C0746336,neop,LYMPHOID Cancers
C0750887,neop,Adrenal Cancer
C0750974,neop,"Brain Tumor, Primary"
C0751291,neop,Desmoplastic Medulloblastoma
C0751394,neop,Cancer of Nose
C0751416,neop,Pelvic Cancer
C0751569,neop,Genitourinary Cancer
C0751571,neop,Cancer of Urinary Tract
C0751623,neop,Second Primary Cancers
C0751674,neop,Lymphangioleiomyomatosis
C0751690,neop,Malignant Peripheral Nerve Sheath Tumor
C0812413,neop,Malignant Pleural Mesothelioma
C0813175,neop,metastatic hypernephroma
C0814141,neop,genital cancer
C0848882,neop,soft tissue carcinoma
C0850639,neop,premalignant lesion
C0851140,neop,Carcinoma in situ of uterine cervix
C0851693,neop,Functioning Pituitary Gland Neoplasm
C0853879,neop,Invasive carcinoma of breast
C0854866,neop,Recurrent Non-Hodgkin Lymphoma
C0854867,neop,Refractory Non-Hodgkin Lymphoma
C0856053,neop,leukaemia secondary
C0856554,neop,metastatic liver carcinoma
C0858252,neop,breast adenocarcinoma
C0858970,neop,Carcinogenicity
C0860594,neop,"Malignant melanoma, metastatic"
C0861352,neop,Lobular Neoplasia
C0864875,neop,Malignant neoplasm of anorectum
C0872301,neop,virus related neoplasm
C0877373,neop,advanced cancer
C0878500,neop,Intraepithelial Neoplasia
C0879615,neop,Stromal Neoplasm
C0917817,neop,Neurofibromatosis 3
C0919267,neop,ovarian neoplasm
C0919976,neop,renal cancer metastatic
C0920420,neop,cancer recurrence
C0920571,neop,lymphatic cancer
C0920616,neop,neoplasm regression
C0920617,neop,neoplasm relapse
C0920618,neop,neoplasm remission
C0920673,neop,Virus-Related Malignant Neoplasm
C0936223,neop,Metastatic Prostate Carcinoma
C0940937,neop,precancerous lesions
C0948102,neop,salivary gland adenoma
C0948216,neop,ovarian adenocarcinoma
C0948380,neop,metastatic colorectal cancer
C1096653,neop,Metastatic Carcinomas
C1112746,neop,liver lymphoma
C1134719,neop,Invasive Ductal Breast Carcinoma
C1135161,neop,Stage 4S neuroblastoma
C1135868,neop,Gestational Trophoblastic Neoplasms
C1136085,neop,Monoclonal Gammapathies
C1141918,neop,Infected Tumors
C1142274,neop,Nevus cell nevus
C1153706,neop,Endometrial adenocarcinoma
C1167725,neop,Stage IV Pancreatic Cancer
C1168198,neop,Recurrent respiratory papillomatosis
C1168327,neop,High-Grade Prostatic Intraepithelial Neoplasia
C1168328,neop,Low Grade Prostatic Intraepithelial Neoplasia
C1168401,neop,Squamous cell carcinoma of the head and neck
C1176475,neop,Ductal Carcinoma
C1257931,neop,"Mammary Neoplasms, Human"
C1261473,neop,Sarcoma
C1264195,neop,Refractory anemia with ringed sideroblasts
C1266002,neop,Non-small cell carcinoma
C1266025,neop,Traditional Serrated Adenoma
C1266099,neop,Thyroid Gland Spindle Cell Tumor with Thymus-Like Differentiation
C1266119,neop,Solitary fibrous tumor
C1266129,neop,Atypical Lipoma
C1266184,neop,Atypical Teratoid Rhabdoid Tumor
C1275278,neop,Extraskeletal Myxoid Chondrosarcoma
C1276146,neop,Cutaneous lymphoma
C1290064,neop,Cutaneous CD30+ lymphoproliferative disorder
C1292753,neop,Primary Effusion Lymphoma
C1292762,neop,Histiocytic neoplasm (morphology)
C1292769,neop,Precursor B-cell lymphoblastic leukemia
C1292778,neop,Chronic myeloproliferative disorder
C1292780,neop,Therapy-related myelodysplastic syndrome
C1298180,neop,Single tumor
C1299258,neop,Primary malignant neoplasm of breast
C1300818,neop,Necrotic tumor
C1301034,neop,Pancreatic intraepithelial neoplasia
C1301363,neop,Blastic plasmacytoid dendritic cell neoplasm
C1302401,neop,Adenoma of large intestine
C1302746,neop,Melanocytic neoplasm
C1304306,neop,Metastatic basal cell carcinoma
C1306058,neop,Primary malignant neoplasm of kidney
C1306262,neop,Heart base tumor
C1306459,neop,Primary malignant neoplasm
C1306460,neop,Primary malignant neoplasm of lung
C1319315,neop,Adenocarcinoma of large intestine
C1321872,neop,Stage IV Skin Melanoma
C1321878,neop,Desmoplastic infantile ganglioglioma
C1328504,neop,Hormone refractory prostate cancer
C1330959,neop,Primary malignant neoplasm of prostate
C1332225,neop,Aggressive Non-Hodgkin Lymphoma
C1332257,neop,Adenocarcinoma of anus
C1332260,neop,Anal Canal Squamous Intraepithelial Neoplasia
C1332850,neop,Cardiac Lymphoma
C1332986,neop,Childhood Osteosarcoma
C1333190,neop,Cystic Neoplasm
C1333394,neop,Endometrial intraepithelial neoplasia
C1333600,neop,Hereditary Malignant Neoplasm
C1333782,neop,Gastric Mucosa-Associated Lymphoid Tissue Lymphoma
C1333845,neop,Grade 3 Malignant Neoplasm
C1333963,neop,Liver Neuroendocrine Tumor
C1333990,neop,Hereditary Nonpolyposis Colorectal Cancer
C1334008,neop,High Grade Sarcoma
C1334015,neop,High Grade Intraepithelial Neoplasia
C1334017,neop,High Grade Malignant Neoplasm
C1334050,neop,Human Papillomavirus-Related Carcinoma
C1334177,neop,Infiltrating Cervical Carcinoma
C1334274,neop,Invasive Carcinoma
C1334630,neop,Malignant Vascular Neoplasm
C1334665,neop,Mediastinal Lymphoma
C1334699,neop,Mesenchymal Cell Neoplasm
C1334815,neop,Multi-centric Castleman's Disease
C1335302,neop,Pancreatic Ductal Adenocarcinoma
C1335307,neop,Pancreatic Lymphoma
C1335381,neop,Pericardial mesothelioma
C1335729,neop,Refractory Neoplasm
C1336237,neop,Stage IIIC Ovarian Cancer
C1336521,neop,Submandibular Gland Adenocarcinoma
C1336745,neop,Thymic Lymphoma
C1336753,neop,Thyroid Lymphoma
C1336755,neop,Thyroid Non-Hodgkin's Lymphoma
C1336869,neop,Unresectable Malignant Neoplasm
C1337013,neop,Differentiated Thyroid Gland Carcinoma
C1367654,neop,Marginal Zone B-Cell Lymphoma
C1368683,neop,Epithelioma
C1368871,neop,Pediatric Neoplasm
C1377919,neop,Stage IV Nasopharyngeal Carcinoma
C1384494,neop,Metastatic Carcinoma
C1391732,neop,Cancer Wasting
C1456781,neop,Benign melanocytic nevus
C1458155,neop,Mammary Neoplasms
C1510885,neop,Angiogenic Switch
C1512409,neop,Hepatocarcinogenesis
C1512694,neop,Increased Cellularity Present
C1512981,neop,Mammary Tumorigenesis
C1514422,neop,"Glioblastoma, IDH-Wildtype"
C1516098,neop,B-Lymphoma Development
C1516170,neop,Cancer Cell Growth
C1516669,neop,Clonal Evolution
C1516857,neop,Serous Endometrial Intraepithelial Carcinoma
C1518171,neop,Malignant Conversion
C1519346,neop,Skin Carcinogenesis
C1519670,neop,Tumor Angiogenesis
C1519678,neop,Tumor Expansion
C1519689,neop,Tumor Promotion
C1519840,neop,Urothelial Neoplasm
C1522021,neop,Mouse Lymphoma
C1522090,neop,Mouse Adenoma
C1522102,neop,Mouse Melanoma
C1524043,neop,Mouse Neuroblastoma
C1527249,neop,Colorectal Cancer
C1527349,neop,Ductal Breast Carcinoma
C1527390,neop,"Neoplasms, Intracranial"
C1536999,neop,cancer angiogenesis
C1567257,neop,Granulosa Cell Cancer
C1658953,neop,tumor vasculature
C1704291,neop,Primary Bone Osteosarcoma
C1704328,neop,Osteoblastic Osteosarcoma
C1706732,neop,Advanced Adult Hepatocellular Carcinoma
C1708565,neop,Invasive Skin Melanoma
C1708566,neop,Invasive Prostate Carcinoma
C1708773,neop,Lung Melanoma
C1709872,neop,Recurrent Adrenal Gland Pheochromocytoma
C1827293,neop,"Carcinoma of urinary bladder, invasive"
C1835664,neop,TYLOSIS WITH ESOPHAGEAL CANCER
C1842010,neop,"Glioma of Brain, Familial"
C1851697,neop,Pancreatic islet cell adenoma
C1853195,neop,"Prostate Cancer, Hereditary, 7"
C1882062,neop,Neoplastic disease
C1882551,neop,Rat Adenocarcinoma
C1882693,neop,Rat Hepatic Neoplasm
C1882694,neop,Rat Hepatocellular Adenoma
C1882695,neop,Rat Hepatocellular Carcinoma
C1882848,neop,Rat Sarcoma
C1960397,neop,Philadelphia chromosome-positive acute lymphoblastic leukemia
C1961099,neop,Precursor T-Cell Lymphoblastic Leukemia-Lymphoma
C1997217,neop,Low grade glioma
C2211150,neop,malignant Plasma Cell Tumors
C2239176,neop,Liver carcinoma
C2314896,neop,Familial Atypical Mole Melanoma Syndrome
C2347913,neop,Recurrent Central Nervous System Neoplasm
C2349952,neop,Oropharyngeal Carcinoma
C2350019,neop,Solitary Pulmonary Nodule
C2700007,neop,Epstein-Barr virus positive diffuse large B-cell lymphoma of elderly
